,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
37131,428,329.0,,,,,106.0,,259.9,,,,,-99.0,,,,,-322.0,,-168.1,,,,,,,,,False,,False,,,,
37133,5052,2065.0,,,,,2071.0,,948.9,,2540.1,,,-2987.0,,,,,-2981.0,,-4103.1,,-2511.9,,,,,,,True,,False,,True,,
37135,1733,1183.0,,,,,1228.0,,2092.5,,713.7,,,-550.0,,,,,-505.0,,359.5,,-1019.3,,,,,,,True,,True,,False,,
37137,192,126.0,,,,,86.0,,3.3,,,,,-66.0,,,,,-106.0,,-188.7,,,,,,,,,False,,False,,,,
37139,892,357.0,,,,,299.0,,698.6,,,,,-535.0,,,,,-593.0,,-193.4,,,,,,,,,False,,True,,,,
37141,1289,469.0,,,,,384.0,,205.9,,464.5,,,-820.0,,,,,-905.0,,-1083.1,,-824.5,,,,,,,False,,False,,False,,
37143,286,91.0,,,,,64.0,,13.4,,,,,-195.0,,,,,-222.0,,-272.6,,,,,,,,,False,,False,,,,
37145,892,406.0,,,,,417.0,,261.9,,,,,-486.0,,,,,-475.0,,-630.1,,,,,,,,,True,,False,,,,
37147,4944,2338.0,,,,,1474.0,,1442.7,,1794.7,,,-2606.0,,,,,-3470.0,,-3501.3,,-3149.3,,,,,,,False,,False,,False,,
37149,347,105.0,,,,,309.0,,118.6,,,,,-242.0,,,,,-38.0,,-228.4,,,,,,,,,True,,True,,,,
37151,3821,2345.0,,,,,2046.0,,1661.2,,2259.4,,,-1476.0,,,,,-1775.0,,-2159.8,,-1561.6,,,,,,,False,,False,,False,,
37153,1081,637.0,,,,,700.0,,731.8,,497.1,,,-444.0,,,,,-381.0,,-349.2,,-583.9,,,,,,,True,,True,,False,,
37155,3503,1456.0,,,,,1419.0,,445.7,,745.6,,,-2047.0,,,,,-2084.0,,-3057.3,,-2757.4,,,,,,,False,,False,,False,,
37157,2105,1190.0,,,,,1069.0,,650.0,,1507.9,,,-915.0,,,,,-1036.0,,-1455.0,,-597.1,,,,,,,False,,False,,True,,
37159,4674,2324.0,,,,,2137.0,,2685.3,,1940.8,,,-2350.0,,,,,-2537.0,,-1988.7,,-2733.2,,,,,,,False,,True,,False,,
37161,2588,574.0,,,,,1386.0,,384.1,,435.0,,,-2014.0,,,,,-1202.0,,-2203.9,,-2153.0,,,,,,,True,,False,,False,,
37163,1847,1092.0,,,,,630.0,,743.7,,1229.0,,,-755.0,,,,,-1217.0,,-1103.3,,-618.0,,,,,,,False,,False,,True,,
37165,852,210.0,,,,,490.0,,171.6,,219.3,,,-642.0,,,,,-362.0,,-680.4,,-632.7,,,,,,,True,,False,,True,,
37167,1798,777.0,,,,,1012.0,,921.2,,643.2,,,-1021.0,,,,,-786.0,,-876.8,,-1154.8,,,,,,,True,,True,,False,,
37169,1219,637.0,,,,,620.0,,1018.4,,,,,-582.0,,,,,-599.0,,-200.6,,,,,,,,,False,,True,,,,
37171,2254,1239.0,,,,,1106.0,,756.5,,1671.5,,,-1015.0,,,,,-1148.0,,-1497.5,,-582.5,,,,,,,False,,False,,True,,
37173,375,133.0,,,,,191.0,,27.1,,,,,-242.0,,,,,-184.0,,-347.9,,,,,,,,,True,,False,,,,
37175,490,182.0,,,,,491.0,,197.2,,,,,-308.0,,,,,1.0,,-292.8,,,,,,,,,True,,True,,,,
37177,42,7.0,,,,,39.0,,0.0,,,,,-35.0,,,,,-3.0,,-42.0,,,,,,,,,True,,False,,,,
37179,6300,2618.0,,,,,2756.0,,2459.7,,2117.3,,,-3682.0,,,,,-3544.0,,-3840.3,,-4182.7,,,,,,,True,,False,,False,,
37181,1326,749.0,,,,,411.0,,1164.5,,497.4,,,-577.0,,,,,-915.0,,-161.5,,-828.6,,,,,,,False,,True,,False,,
37183,20517,10493.0,,,,,6177.0,,8940.6,,8056.1,,,-10024.0,,,,,-14340.0,,-11576.4,,-12460.9,,,,,,,False,,False,,False,,
37185,568,147.0,,,,,144.0,,123.2,,,,,-421.0,,,,,-424.0,,-444.8,,,,,,,,,False,,False,,,,
37187,219,56.0,,,,,79.0,,4.4,,,,,-163.0,,,,,-140.0,,-214.6,,,,,,,,,True,,False,,,,
37189,1157,560.0,,,,,727.0,,646.0,,446.9,,,-597.0,,,,,-430.0,,-511.0,,-710.1,,,,,,,True,,True,,False,,
37191,2455,1071.0,,,,,1027.0,,337.7,,704.4,,,-1384.0,,,,,-1428.0,,-2117.3,,-1750.6,,,,,,,False,,False,,False,,
37193,1794,1288.0,,,,,1194.0,,1003.1,,1327.9,,,-506.0,,,,,-600.0,,-790.9,,-466.1,,,,,,,False,,False,,True,,
37195,2139,1092.0,,,,,655.0,,456.2,,871.2,,,-1047.0,,,,,-1484.0,,-1682.8,,-1267.8,,,,,,,False,,False,,False,,
37197,1254,525.0,,,,,543.0,,372.5,,292.5,,,-729.0,,,,,-711.0,,-881.5,,-961.5,,,,,,,True,,False,,False,,
37199,636,231.0,,,,,231.0,,225.3,,,,,-405.0,,,,,-405.0,,-410.7,,,,,,,,,False,,False,,,,
38001,67,105.0,,,,,86.0,,12.9,,,,,38.0,,,,,19.0,,-54.1,,,,,,,,,True,,False,,,,
38003,530,1575.0,,,,,1129.0,,1322.3,,,,,1045.0,,,,,599.0,,792.3,,,,,,,,,True,,True,,,,
38005,339,336.0,,,,,461.0,,33.4,,,,,-3.0,,,,,122.0,,-305.6,,,,,,,,,False,,False,,,,
38007,13,0.0,,,,,62.0,,1.6,,,,,-13.0,,,,,49.0,,-11.4,,,,,,,,,False,,True,,,,
38009,182,259.0,,,,,545.0,,23.9,,,,,77.0,,,,,363.0,,-158.1,,,,,,,,,False,,False,,,,
38011,141,77.0,,,,,91.0,,2.6,,,,,-64.0,,,,,-50.0,,-138.4,,,,,,,,,True,,False,,,,
38013,58,231.0,,,,,195.0,,63.6,,,,,173.0,,,,,137.0,,5.6,,,,,,,,,True,,True,,,,
38015,3929,9016.0,,,,,8663.0,,3783.7,,4565.5,,,5087.0,,,,,4734.0,,-145.3,,636.5,,,,,,,True,,True,,True,,
38017,6734,12803.0,,,,,16052.0,,9949.1,,7537.0,,,6069.0,,,,,9318.0,,3215.1,,803.0,,,,,,,False,,True,,True,,
38019,150,364.0,,,,,301.0,,121.1,,,,,214.0,,,,,151.0,,-28.9,,,,,,,,,True,,True,,,,
38021,210,497.0,,,,,326.0,,130.4,,,,,287.0,,,,,116.0,,-79.6,,,,,,,,,True,,True,,,,
38023,33,91.0,,,,,103.0,,11.3,,,,,58.0,,,,,70.0,,-21.7,,,,,,,,,False,,True,,,,
38025,110,112.0,,,,,249.0,,13.4,,,,,2.0,,,,,139.0,,-96.6,,,,,,,,,False,,False,,,,
38027,108,133.0,,,,,213.0,,91.6,,,,,25.0,,,,,105.0,,-16.4,,,,,,,,,False,,True,,,,
38029,59,105.0,,,,,130.0,,49.2,,,,,46.0,,,,,71.0,,-9.8,,,,,,,,,False,,True,,,,
38031,211,574.0,,,,,261.0,,229.3,,,,,363.0,,,,,50.0,,18.3,,,,,,,,,True,,True,,,,
38033,65,63.0,,,,,78.0,,0.6,,,,,-2.0,,,,,13.0,,-64.4,,,,,,,,,False,,False,,,,
38035,2637,7140.0,,,,,7907.0,,1982.5,,5228.0,,,4503.0,,,,,5270.0,,-654.5,,2591.0,,,,,,,False,,True,,True,,
38037,56,140.0,,,,,101.0,,76.7,,,,,84.0,,,,,45.0,,20.7,,,,,,,,,True,,True,,,,
38039,128,245.0,,,,,316.0,,116.2,,,,,117.0,,,,,188.0,,-11.8,,,,,,,,,False,,True,,,,
38041,93,189.0,,,,,96.0,,50.9,,,,,96.0,,,,,3.0,,-42.1,,,,,,,,,True,,True,,,,
38043,100,126.0,,,,,150.0,,51.0,,,,,26.0,,,,,50.0,,-49.0,,,,,,,,,False,,False,,,,
38045,187,273.0,,,,,192.0,,68.5,,,,,86.0,,,,,5.0,,-118.5,,,,,,,,,True,,False,,,,
38047,71,63.0,,,,,176.0,,32.4,,,,,-8.0,,,,,105.0,,-38.6,,,,,,,,,False,,False,,,,
38049,177,420.0,,,,,447.0,,161.2,,,,,243.0,,,,,270.0,,-15.8,,,,,,,,,False,,True,,,,
38051,103,175.0,,,,,154.0,,30.0,,,,,72.0,,,,,51.0,,-73.0,,,,,,,,,True,,False,,,,
38053,278,651.0,,,,,740.0,,331.9,,,,,373.0,,,,,462.0,,53.9,,,,,,,,,False,,True,,,,
38055,302,644.0,,,,,670.0,,122.5,,,,,342.0,,,,,368.0,,-179.5,,,,,,,,,False,,True,,,,
38057,321,784.0,,,,,606.0,,364.4,,,,,463.0,,,,,285.0,,43.4,,,,,,,,,True,,True,,,,
38059,1351,2975.0,,,,,2411.0,,1181.8,,2124.6,,,1624.0,,,,,1060.0,,-169.2,,773.6,,,,,,,True,,True,,True,,
38061,365,973.0,,,,,764.0,,275.4,,,,,608.0,,,,,399.0,,-89.6,,,,,,,,,True,,True,,,,
38063,124,455.0,,,,,311.0,,553.2,,,,,331.0,,,,,187.0,,429.2,,,,,,,,,True,,False,,,,
38065,43,49.0,,,,,238.0,,27.1,,,,,6.0,,,,,195.0,,-15.9,,,,,,,,,False,,False,,,,
38067,225,749.0,,,,,546.0,,527.6,,,,,524.0,,,,,321.0,,302.6,,,,,,,,,True,,True,,,,
38069,209,546.0,,,,,455.0,,213.3,,,,,337.0,,,,,246.0,,4.3,,,,,,,,,True,,True,,,,
38071,616,987.0,,,,,1275.0,,267.4,,,,,371.0,,,,,659.0,,-348.6,,,,,,,,,False,,True,,,,
38073,213,511.0,,,,,407.0,,91.9,,,,,298.0,,,,,194.0,,-121.1,,,,,,,,,True,,True,,,,
38075,122,140.0,,,,,333.0,,183.1,,,,,18.0,,,,,211.0,,61.1,,,,,,,,,False,,False,,,,
38077,720,1162.0,,,,,1427.0,,971.0,,,,,442.0,,,,,707.0,,251.0,,,,,,,,,False,,True,,,,
38079,881,1813.0,,,,,738.0,,1437.8,,,,,932.0,,,,,-143.0,,556.8,,,,,,,,,True,,True,,,,
38081,196,329.0,,,,,239.0,,630.9,,,,,133.0,,,,,43.0,,434.9,,,,,,,,,True,,False,,,,
38083,28,42.0,,,,,181.0,,2.7,,,,,14.0,,,,,153.0,,-25.3,,,,,,,,,False,,False,,,,
38085,231,490.0,,,,,167.0,,245.9,,,,,259.0,,,,,-64.0,,14.9,,,,,,,,,True,,True,,,,
38087,12,14.0,,,,,46.0,,109.3,,,,,2.0,,,,,34.0,,97.3,,,,,,,,,False,,False,,,,
38089,1109,2093.0,,,,,1658.0,,927.5,,901.3,,,984.0,,,,,549.0,,-181.5,,-207.7,,,,,,,True,,True,,True,,
38091,78,126.0,,,,,383.0,,58.8,,,,,48.0,,,,,305.0,,-19.2,,,,,,,,,False,,True,,,,
38093,1217,3563.0,,,,,2138.0,,3328.1,,1417.3,,,2346.0,,,,,921.0,,2111.1,,200.3,,,,,,,True,,True,,True,,
38095,109,140.0,,,,,276.0,,19.2,,,,,31.0,,,,,167.0,,-89.8,,,,,,,,,False,,False,,,,
38097,360,651.0,,,,,730.0,,148.1,,,,,291.0,,,,,370.0,,-211.9,,,,,,,,,False,,True,,,,
38099,492,1736.0,,,,,1293.0,,519.6,,,,,1244.0,,,,,801.0,,27.6,,,,,,,,,True,,True,,,,
38101,2439,8589.0,,,,,7165.0,,4581.4,,3231.7,,,6150.0,,,,,4726.0,,2142.4,,792.7,,,,,,,True,,True,,True,,
38103,131,252.0,,,,,349.0,,16.4,,,,,121.0,,,,,218.0,,-114.6,,,,,,,,,False,,True,,,,
38105,1423,2100.0,,,,,2848.0,,1379.3,,1151.6,,,677.0,,,,,1425.0,,-43.7,,-271.4,,,,,,,False,,True,,True,,
39001,894,1141.0,,,,,729.0,,5904.5,,,,,247.0,,,,,-165.0,,5010.5,,,,,,,,,True,,False,,,,
39003,4759,4655.0,,,,,5142.0,,5545.0,,1902.8,,,-104.0,,,,,383.0,,786.0,,-2856.2,,,,,,,False,,False,,False,,
39005,2071,1183.0,,,,,1648.0,,5443.0,,,,,-888.0,,,,,-423.0,,3372.0,,,,,,,,,True,,False,,,,
39007,2403,2884.0,,,,,2319.0,,20555.8,,1233.6,,,481.0,,,,,-84.0,,18152.8,,-1169.4,,,,,,,True,,False,,False,,
39009,1538,987.0,,,,,1367.0,,1286.2,,956.8,,,-551.0,,,,,-171.0,,-251.8,,-581.2,,,,,,,True,,True,,False,,
39011,1835,2394.0,,,,,2057.0,,1474.0,,1120.0,,,559.0,,,,,222.0,,-361.0,,-715.0,,,,,,,True,,True,,False,,
39013,1996,1540.0,,,,,1362.0,,9398.9,,671.9,,,-456.0,,,,,-634.0,,7402.9,,-1324.1,,,,,,,False,,False,,False,,
39015,1736,945.0,,,,,1101.0,,1545.1,,,,,-791.0,,,,,-635.0,,-190.9,,,,,,,,,True,,True,,,,
39017,14125,10374.0,,,,,10922.0,,8735.1,,4666.0,,,-3751.0,,,,,-3203.0,,-5389.9,,-9459.0,,,,,,,True,,False,,False,,
39019,830,315.0,,,,,498.0,,341.8,,,,,-515.0,,,,,-332.0,,-488.2,,,,,,,,,True,,True,,,,
39021,1303,861.0,,,,,1200.0,,1330.4,,,,,-442.0,,,,,-103.0,,27.4,,,,,,,,,True,,True,,,,
39023,5140,4627.0,,,,,4150.0,,5870.0,,1809.9,,,-513.0,,,,,-990.0,,730.0,,-3330.1,,,,,,,False,,False,,False,,
39025,8174,5838.0,,,,,5031.0,,26024.5,,2139.0,,,-2336.0,,,,,-3143.0,,17850.5,,-6035.0,,,,,,,False,,False,,False,,
39027,1571,903.0,,,,,1457.0,,1009.0,,,,,-668.0,,,,,-114.0,,-562.0,,,,,,,,,True,,True,,,,
39029,3501,2114.0,,,,,2292.0,,5388.6,,831.1,,,-1387.0,,,,,-1209.0,,1887.6,,-2669.9,,,,,,,True,,False,,False,,
39031,1109,679.0,,,,,973.0,,546.8,,,,,-430.0,,,,,-136.0,,-562.2,,,,,,,,,True,,False,,,,
39033,1789,1358.0,,,,,1652.0,,3935.2,,,,,-431.0,,,,,-137.0,,2146.2,,,,,,,,,True,,False,,,,
39035,43490,30555.0,,,,,33680.0,,228812.0,,10683.1,,,-12935.0,,,,,-9810.0,,185322.0,,-32806.9,,,,,,,True,,False,,False,,
39037,2499,1652.0,,,,,1836.0,,4435.4,,707.6,,,-847.0,,,,,-663.0,,1936.4,,-1791.4,,,,,,,True,,False,,False,,
39039,1786,1554.0,,,,,1895.0,,1589.6,,,,,-232.0,,,,,109.0,,-196.4,,,,,,,,,True,,True,,,,
39041,7478,4151.0,,,,,4368.0,,12819.6,,2126.4,,,-3327.0,,,,,-3110.0,,5341.6,,-5351.6,,,,,,,True,,False,,False,,
39043,3310,1701.0,,,,,3050.0,,8181.5,,725.1,,,-1609.0,,,,,-260.0,,4871.5,,-2584.9,,,,,,,True,,False,,False,,
39045,6080,4753.0,,,,,4121.0,,8197.8,,1729.8,,,-1327.0,,,,,-1959.0,,2117.8,,-4350.2,,,,,,,False,,False,,False,,
39047,1167,903.0,,,,,858.0,,2775.0,,,,,-264.0,,,,,-309.0,,1608.0,,,,,,,,,False,,False,,,,
39049,43430,32200.0,,,,,34249.0,,102893.1,,11714.1,,,-11230.0,,,,,-9181.0,,59463.1,,-31715.9,,,,,,,True,,False,,False,,
39051,1844,1309.0,,,,,2240.0,,1627.7,,,,,-535.0,,,,,396.0,,-216.3,,,,,,,,,True,,True,,,,
39053,1189,833.0,,,,,764.0,,5000.1,,,,,-356.0,,,,,-425.0,,3811.1,,,,,,,,,False,,False,,,,
39055,2659,2261.0,,,,,1684.0,,23014.7,,1031.2,,,-398.0,,,,,-975.0,,20355.7,,-1627.8,,,,,,,False,,False,,False,,
39057,5861,5096.0,,,,,4366.0,,7123.3,,1934.3,,,-765.0,,,,,-1495.0,,1262.3,,-3926.7,,,,,,,False,,False,,False,,
39059,1427,707.0,,,,,955.0,,567.0,,,,,-720.0,,,,,-472.0,,-860.0,,,,,,,,,True,,False,,,,
39061,28483,23366.0,,,,,18956.0,,33715.9,,8011.7,,,-5117.0,,,,,-9527.0,,5232.9,,-20471.3,,,,,,,False,,False,,False,,
39063,2938,2170.0,,,,,3118.0,,3087.3,,973.7,,,-768.0,,,,,180.0,,149.3,,-1964.3,,,,,,,True,,True,,False,,
39065,1163,917.0,,,,,1257.0,,1768.3,,,,,-246.0,,,,,94.0,,605.3,,,,,,,,,True,,False,,,,
39067,562,189.0,,,,,255.0,,737.3,,,,,-373.0,,,,,-307.0,,175.3,,,,,,,,,True,,True,,,,
39069,1045,770.0,,,,,1212.0,,1071.4,,,,,-275.0,,,,,167.0,,26.4,,,,,,,,,True,,True,,,,
39071,1353,749.0,,,,,1272.0,,520.3,,,,,-604.0,,,,,-81.0,,-832.7,,,,,,,,,True,,False,,,,
39073,940,959.0,,,,,662.0,,4125.7,,,,,19.0,,,,,-278.0,,3185.7,,,,,,,,,False,,False,,,,
39075,768,875.0,,,,,1461.0,,327.4,,296.9,,,107.0,,,,,693.0,,-440.6,,-471.1,,,,,,,False,,False,,False,,
39077,2377,1309.0,,,,,2131.0,,12529.1,,,,,-1068.0,,,,,-246.0,,10152.1,,,,,,,,,True,,False,,,,
39079,1449,854.0,,,,,891.0,,2582.4,,,,,-595.0,,,,,-558.0,,1133.4,,,,,,,,,True,,False,,,,
39081,2678,1022.0,,,,,1265.0,,5354.0,,,,,-1656.0,,,,,-1413.0,,2676.0,,,,,,,,,True,,False,,,,
39083,1999,1540.0,,,,,1735.0,,4502.0,,,,,-459.0,,,,,-264.0,,2503.0,,,,,,,,,True,,False,,,,
39085,8544,9275.0,,,,,6348.0,,57299.8,,3191.2,,,731.0,,,,,-2196.0,,48755.8,,-5352.8,,,,,,,False,,False,,False,,
39087,2116,1743.0,,,,,1171.0,,9621.6,,662.9,,,-373.0,,,,,-945.0,,7505.6,,-1453.1,,,,,,,False,,False,,False,,
39089,6632,4438.0,,,,,4675.0,,8685.1,,1733.5,,,-2194.0,,,,,-1957.0,,2053.1,,-4898.5,,,,,,,True,,True,,False,,
39091,1578,1365.0,,,,,1797.0,,2625.6,,,,,-213.0,,,,,219.0,,1047.6,,,,,,,,,False,,False,,,,
39093,10726,6671.0,,,,,9713.0,,61451.3,,2341.1,,,-4055.0,,,,,-1013.0,,50725.3,,-8384.9,,,,,,,True,,False,,False,,
39095,14890,10192.0,,,,,22381.0,,19088.1,,3606.2,,,-4698.0,,,,,7491.0,,4198.1,,-11283.8,,,,,,,False,,True,,False,,
39097,1698,721.0,,,,,1827.0,,1166.4,,407.2,,,-977.0,,,,,129.0,,-531.6,,-1290.8,,,,,,,True,,True,,False,,
39099,9714,5355.0,,,,,4968.0,,11461.3,,2069.7,,,-4359.0,,,,,-4746.0,,1747.3,,-7644.3,,,,,,,False,,True,,False,,
39101,2746,2149.0,,,,,3420.0,,6635.5,,712.8,,,-597.0,,,,,674.0,,3889.5,,-2033.2,,,,,,,False,,False,,False,,
39103,6220,4739.0,,,,,4072.0,,26681.8,,1832.3,,,-1481.0,,,,,-2148.0,,20461.8,,-4387.7,,,,,,,False,,False,,False,,
39105,571,224.0,,,,,393.0,,354.4,,,,,-347.0,,,,,-178.0,,-216.6,,,,,,,,,True,,True,,,,
39107,1481,2870.0,,,,,1753.0,,4092.3,,1213.1,,,1389.0,,,,,272.0,,2611.3,,-267.9,,,,,,,True,,False,,True,,
39109,4507,3843.0,,,,,3464.0,,10856.5,,2545.8,,,-664.0,,,,,-1043.0,,6349.5,,-1961.2,,,,,,,False,,False,,False,,
39111,512,210.0,,,,,172.0,,68.1,,,,,-302.0,,,,,-340.0,,-443.9,,,,,,,,,False,,False,,,,
39113,20254,17388.0,,,,,15932.0,,33971.0,,6284.0,,,-2866.0,,,,,-4322.0,,13717.0,,-13970.0,,,,,,,False,,False,,False,,
39115,503,203.0,,,,,291.0,,157.0,,,,,-300.0,,,,,-212.0,,-346.0,,,,,,,,,True,,False,,,,
39117,1222,665.0,,,,,1138.0,,570.7,,,,,-557.0,,,,,-84.0,,-651.3,,,,,,,,,True,,False,,,,
39119,3821,2877.0,,,,,2258.0,,10534.0,,2815.2,,,-944.0,,,,,-1563.0,,6713.0,,-1005.8,,,,,,,False,,False,,False,,
39121,602,805.0,,,,,310.0,,253.5,,,,,203.0,,,,,-292.0,,-348.5,,,,,,,,,False,,False,,,,
39123,1504,1043.0,,,,,1459.0,,4300.4,,,,,-461.0,,,,,-45.0,,2796.4,,,,,,,,,True,,False,,,,
39125,764,609.0,,,,,756.0,,553.5,,,,,-155.0,,,,,-8.0,,-210.5,,,,,,,,,True,,False,,,,
39127,1309,581.0,,,,,983.0,,601.1,,,,,-728.0,,,,,-326.0,,-707.9,,,,,,,,,True,,True,,,,
39129,2638,1407.0,,,,,2240.0,,1875.2,,723.3,,,-1231.0,,,,,-398.0,,-762.8,,-1914.7,,,,,,,True,,True,,False,,
39131,877,581.0,,,,,686.0,,810.9,,,,,-296.0,,,,,-191.0,,-66.1,,,,,,,,,True,,True,,,,
39133,4887,2807.0,,,,,3295.0,,7009.4,,1952.6,,,-2080.0,,,,,-1592.0,,2122.4,,-2934.4,,,,,,,True,,False,,False,,
39135,1631,1400.0,,,,,1123.0,,1673.0,,,,,-231.0,,,,,-508.0,,42.0,,,,,,,,,False,,True,,,,
39137,1387,1911.0,,,,,1309.0,,845.8,,1180.5,,,524.0,,,,,-78.0,,-541.2,,-206.5,,,,,,,True,,False,,True,,
39139,5391,2709.0,,,,,4307.0,,3824.2,,1898.2,,,-2682.0,,,,,-1084.0,,-1566.8,,-3492.8,,,,,,,True,,True,,False,,
39141,2498,1358.0,,,,,2511.0,,1180.0,,797.3,,,-1140.0,,,,,13.0,,-1318.0,,-1700.7,,,,,,,True,,False,,False,,
39143,2417,1547.0,,,,,2539.0,,3981.1,,,,,-870.0,,,,,122.0,,1564.1,,,,,,,,,True,,False,,,,
39145,2879,1813.0,,,,,2101.0,,4390.0,,681.2,,,-1066.0,,,,,-778.0,,1511.0,,-2197.8,,,,,,,True,,False,,False,,
39147,2303,2289.0,,,,,2385.0,,10184.4,,,,,-14.0,,,,,82.0,,7881.4,,,,,,,,,False,,False,,,,
39149,2036,1771.0,,,,,1836.0,,1898.1,,772.0,,,-265.0,,,,,-200.0,,-137.9,,-1264.0,,,,,,,True,,True,,False,,
39151,14555,8078.0,,,,,8296.0,,19645.1,,3450.0,,,-6477.0,,,,,-6259.0,,5090.1,,-11105.0,,,,,,,True,,True,,False,,
39153,18294,12299.0,,,,,12345.0,,61537.7,,4696.9,,,-5995.0,,,,,-5949.0,,43243.7,,-13597.1,,,,,,,True,,False,,False,,
39155,7274,5481.0,,,,,4162.0,,31325.1,,1971.9,,,-1793.0,,,,,-3112.0,,24051.1,,-5302.1,,,,,,,False,,False,,False,,
39157,3975,3325.0,,,,,2225.0,,11077.7,,1275.0,,,-650.0,,,,,-1750.0,,7102.7,,-2700.0,,,,,,,False,,False,,False,,
39159,2317,1988.0,,,,,1796.0,,4335.0,,890.5,,,-329.0,,,,,-521.0,,2018.0,,-1426.5,,,,,,,False,,False,,False,,
39161,1082,1337.0,,,,,1267.0,,4171.2,,,,,255.0,,,,,185.0,,3089.2,,,,,,,,,True,,False,,,,
39163,356,91.0,,,,,284.0,,27.6,,,,,-265.0,,,,,-72.0,,-328.4,,,,,,,,,True,,False,,,,
39165,9752,6055.0,,,,,6177.0,,7778.8,,2515.9,,,-3697.0,,,,,-3575.0,,-1973.2,,-7236.1,,,,,,,True,,True,,False,,
39167,2284,1246.0,,,,,1126.0,,3224.9,,,,,-1038.0,,,,,-1158.0,,940.9,,,,,,,,,False,,True,,,,
39169,3327,2807.0,,,,,3350.0,,1802.3,,1951.5,,,-520.0,,,,,23.0,,-1524.7,,-1375.5,,,,,,,True,,False,,False,,
39171,1560,1456.0,,,,,2027.0,,3628.0,,,,,-104.0,,,,,467.0,,2068.0,,,,,,,,,False,,False,,,,
39173,4903,3745.0,,,,,5495.0,,9501.4,,1555.4,,,-1158.0,,,,,592.0,,4598.4,,-3347.6,,,,,,,True,,False,,False,,
39175,1149,952.0,,,,,844.0,,5514.4,,,,,-197.0,,,,,-305.0,,4365.4,,,,,,,,,False,,False,,,,
40001,863,728.0,,,,,1253.0,,799.9,,,,,-135.0,,,,,390.0,,-63.1,,,,,,,,,False,,True,,,,
40003,772,147.0,,,,,145.0,,113.5,,,,,-625.0,,,,,-627.0,,-658.5,,,,,,,,,False,,False,,,,
40005,722,721.0,,,,,432.0,,3159.8,,,,,-1.0,,,,,-290.0,,2437.8,,,,,,,,,False,,False,,,,
40007,178,161.0,,,,,158.0,,108.5,,,,,-17.0,,,,,-20.0,,-69.5,,,,,,,,,False,,False,,,,
40009,918,455.0,,,,,1959.0,,251.1,,,,,-463.0,,,,,1041.0,,-666.9,,,,,,,,,False,,False,,,,
40011,395,175.0,,,,,409.0,,879.5,,,,,-220.0,,,,,14.0,,484.5,,,,,,,,,True,,False,,,,
40013,1793,2975.0,,,,,1311.0,,8769.2,,1227.4,,,1182.0,,,,,-482.0,,6976.2,,-565.6,,,,,,,True,,False,,True,,
40015,1447,1099.0,,,,,1491.0,,3376.9,,602.9,,,-348.0,,,,,44.0,,1929.9,,-844.1,,,,,,,True,,False,,False,,
40017,5754,5264.0,,,,,6460.0,,8601.9,,2417.5,,,-490.0,,,,,706.0,,2847.9,,-3336.5,,,,,,,False,,False,,False,,
40019,1657,1099.0,,,,,1682.0,,1260.5,,461.3,,,-558.0,,,,,25.0,,-396.5,,-1195.7,,,,,,,True,,True,,False,,
40021,1969,1799.0,,,,,2238.0,,9620.9,,674.4,,,-170.0,,,,,269.0,,7651.9,,-1294.6,,,,,,,False,,False,,False,,
40023,530,364.0,,,,,397.0,,234.0,,,,,-166.0,,,,,-133.0,,-296.0,,,,,,,,,True,,False,,,,
40025,58,77.0,,,,,76.0,,40.5,,,,,19.0,,,,,18.0,,-17.5,,,,,,,,,True,,True,,,,
40027,9345,8631.0,,,,,11993.0,,30833.5,,4425.2,,,-714.0,,,,,2648.0,,21488.5,,-4919.8,,,,,,,False,,False,,False,,
40029,281,525.0,,,,,138.0,,2267.6,,,,,244.0,,,,,-143.0,,1986.6,,,,,,,,,True,,False,,,,
40031,3707,4452.0,,,,,5783.0,,7003.3,,2208.3,,,745.0,,,,,2076.0,,3296.3,,-1498.7,,,,,,,False,,False,,False,,
40033,289,154.0,,,,,154.0,,60.5,,,,,-135.0,,,,,-135.0,,-228.5,,,,,,,,,False,,False,,,,
40035,709,637.0,,,,,454.0,,1017.7,,,,,-72.0,,,,,-255.0,,308.7,,,,,,,,,False,,False,,,,
40037,2174,1666.0,,,,,3140.0,,6010.5,,758.9,,,-508.0,,,,,966.0,,3836.5,,-1415.1,,,,,,,False,,False,,False,,
