,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,OneQuietNight-ML,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-OneQuietNight-ML,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
42101,28401,32015.0,31396.0,,,,,22900.0,,61328.3,40307.4,,30253.5,35820.0,,,40473.8,,,3614.0,2995.0,,,,,-5501.0,,32927.3,11906.4,,1852.5,7419.0,,,12072.8,,,True,,,,,False,,False,False,,True,False,,,False,,
42103,647,295.0,583.0,,,,,599.0,,335.7,400.9,,346.0,971.0,,,,,,-352.0,-64.0,,,,,-48.0,,-311.3,-246.1,,-301.0,324.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
42105,422,370.0,631.0,,,,,308.0,,974.4,127.1,,570.0,441.0,,,,,,-52.0,209.0,,,,,-114.0,,552.4,-294.9,,148.0,19.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
42107,4297,3415.0,4382.0,,,,,3912.0,,3174.7,2845.6,,4301.0,4712.0,,,1744.8,,,-882.0,85.0,,,,,-385.0,,-1122.3,-1451.4,,4.0,415.0,,,-2552.2,,,True,,,,,True,,False,False,,True,True,,,False,,
42109,947,735.0,946.0,,,,,986.0,,864.0,518.9,,794.0,1114.0,,,,,,-212.0,-1.0,,,,,39.0,,-83.0,-428.1,,-153.0,167.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
42111,3161,2355.0,2261.0,,,,,1753.0,,7205.1,1591.0,,3527.0,3093.0,,,,,,-806.0,-900.0,,,,,-1408.0,,4044.1,-1570.0,,366.0,-68.0,,,,,,False,,,,,False,,False,False,,True,True,,,,,
42113,94,90.0,51.0,,,,,104.0,,47.5,22.5,,164.0,156.0,,,,,,-4.0,-43.0,,,,,10.0,,-46.5,-71.5,,70.0,62.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
42115,445,310.0,495.0,,,,,599.0,,850.1,387.6,,456.5,929.0,,,,,,-135.0,50.0,,,,,154.0,,405.1,-57.4,,11.5,484.0,,,,,,True,,,,,False,,False,True,,True,False,,,,,
42117,1005,1105.0,1297.0,,,,,765.0,,1324.5,373.0,,1525.5,1292.0,,,,,,100.0,292.0,,,,,-240.0,,319.5,-632.0,,520.5,287.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
42119,1310,2045.0,2659.0,,,,,1185.0,,5939.3,1129.3,,4145.5,2447.0,,,,,,735.0,1349.0,,,,,-125.0,,4629.3,-180.7,,2835.5,1137.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
42121,1548,1040.0,1112.0,,,,,1174.0,,883.3,628.8,,1171.0,1424.0,,,,,,-508.0,-436.0,,,,,-374.0,,-664.7,-919.2,,-377.0,-124.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
42123,1310,480.0,1119.0,,,,,796.0,,918.3,450.3,,1279.0,882.0,,,,,,-830.0,-191.0,,,,,-514.0,,-391.7,-859.7,,-31.0,-428.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
42125,4767,3990.0,3762.0,,,,,4505.0,,7066.5,4459.7,,4936.0,6027.0,,,3871.3,,,-777.0,-1005.0,,,,,-262.0,,2299.5,-307.3,,169.0,1260.0,,,-895.7,,,False,,,,,True,,False,True,,True,False,,,False,,
42127,1470,450.0,892.0,,,,,678.0,,607.8,322.2,,1185.0,1106.0,,,,,,-1020.0,-578.0,,,,,-792.0,,-862.2,-1147.8,,-285.0,-364.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
42129,10847,8220.0,6186.0,,,,,8244.0,,13807.8,7537.8,,8612.5,10754.0,,,10010.8,,,-2627.0,-4661.0,,,,,-2603.0,,2960.8,-3309.2,,-2234.5,-93.0,,,-836.2,,,False,,,,,True,,False,False,,True,True,,,True,,
42131,368,325.0,370.0,,,,,493.0,,307.9,143.7,,288.0,574.0,,,,,,-43.0,2.0,,,,,125.0,,-60.1,-224.3,,-80.0,206.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
42133,13068,8515.0,9374.0,,,,,8634.0,,23823.5,8649.8,,9571.5,12831.0,,,7995.8,,,-4553.0,-3694.0,,,,,-4434.0,,10755.5,-4418.2,,-3496.5,-237.0,,,-5072.2,,,True,,,,,True,,False,True,,True,True,,,False,,
44001,1159,1000.0,1040.0,,,,,730.0,,770.2,676.0,,549.0,1306.0,,,,,,-159.0,-119.0,,,,,-429.0,,-388.8,-483.0,,-610.0,147.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
44003,4721,5140.0,4155.0,,,,,2959.0,,10263.7,4192.0,,2064.0,5197.0,,,2291.2,,,419.0,-566.0,,,,,-1762.0,,5542.7,-529.0,,-2657.0,476.0,,,-2429.8,,,False,,,,,False,,False,False,,False,False,,,False,,
44005,1378,855.0,1167.0,,,,,954.0,,711.3,997.1,,545.0,1829.0,,,,,,-523.0,-211.0,,,,,-424.0,,-666.7,-380.9,,-833.0,451.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
44007,22966,22340.0,21458.0,,,,,11981.0,,19190.1,16757.7,,11475.0,21366.0,,,12093.0,,,-626.0,-1508.0,,,,,-10985.0,,-3775.9,-6208.3,,-11491.0,-1600.0,,,-10873.0,,,False,,,,,False,,False,False,,False,False,,,False,,
44009,2259,1660.0,2195.0,,,,,1499.0,,3105.0,1332.4,,698.0,2930.0,,,,,,-599.0,-64.0,,,,,-760.0,,846.0,-926.6,,-1561.0,671.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
45001,322,270.0,202.0,,,,,354.0,,238.9,142.2,,302.0,451.0,,,,,,-52.0,-120.0,,,,,32.0,,-83.1,-179.8,,-20.0,129.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
45003,3010,1470.0,1494.0,,,,,1780.0,,1876.3,1193.1,,2236.0,2263.0,,,1135.8,,,-1540.0,-1516.0,,,,,-1230.0,,-1133.7,-1816.9,,-774.0,-747.0,,,-1874.2,,,True,,,,,True,,True,False,,True,True,,,False,,
45005,69,20.0,6.0,,,,,89.0,,0.0,21.2,,19.0,90.0,,,,,,-49.0,-63.0,,,,,20.0,,-69.0,-47.8,,-50.0,21.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
45007,4339,2425.0,2198.0,,,,,2998.0,,1595.8,2027.6,,2494.0,3699.0,,,2467.1,,,-1914.0,-2141.0,,,,,-1341.0,,-2743.2,-2311.4,,-1845.0,-640.0,,,-1871.9,,,False,,,,,True,,False,False,,True,True,,,True,,
45009,222,85.0,90.0,,,,,150.0,,274.8,59.5,,96.0,183.0,,,,,,-137.0,-132.0,,,,,-72.0,,52.8,-162.5,,-126.0,-39.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
45011,503,100.0,137.0,,,,,211.0,,160.8,86.7,,90.0,265.0,,,,,,-403.0,-366.0,,,,,-292.0,,-342.2,-416.3,,-413.0,-238.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
45013,2647,1150.0,938.0,,,,,1285.0,,2294.7,1948.0,,1908.5,1970.0,,,642.3,,,-1497.0,-1709.0,,,,,-1362.0,,-352.3,-699.0,,-738.5,-677.0,,,-2004.7,,,False,,,,,True,,True,True,,True,True,,,False,,
45015,2180,1105.0,1065.0,,,,,1916.0,,613.5,1447.6,,1226.0,2662.0,,,850.1,,,-1075.0,-1115.0,,,,,-264.0,,-1566.5,-732.4,,-954.0,482.0,,,-1329.9,,,False,,,,,True,,False,True,,True,True,,,False,,
45017,262,40.0,50.0,,,,,148.0,,193.8,28.6,,52.0,145.0,,,,,,-222.0,-212.0,,,,,-114.0,,-68.2,-233.4,,-210.0,-117.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
45019,4617,3425.0,2919.0,,,,,2900.0,,3189.0,4292.8,,4743.0,5791.0,,,3741.4,,,-1192.0,-1698.0,,,,,-1717.0,,-1428.0,-324.2,,126.0,1174.0,,,-875.6,,,False,,,,,False,,False,True,,True,True,,,True,,
45021,971,610.0,864.0,,,,,1100.0,,616.9,678.5,,583.0,976.0,,,,,,-361.0,-107.0,,,,,129.0,,-354.1,-292.5,,-388.0,5.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
45023,745,385.0,397.0,,,,,547.0,,534.4,354.2,,524.5,651.0,,,,,,-360.0,-348.0,,,,,-198.0,,-210.6,-390.8,,-220.5,-94.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
45025,624,315.0,358.0,,,,,591.0,,197.6,304.5,,294.0,709.0,,,,,,-309.0,-266.0,,,,,-33.0,,-426.4,-319.5,,-330.0,85.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
45027,463,315.0,352.0,,,,,330.0,,128.8,246.1,,231.5,441.0,,,,,,-148.0,-111.0,,,,,-133.0,,-334.2,-216.9,,-231.5,-22.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
45029,514,140.0,167.0,,,,,383.0,,124.2,144.1,,100.0,316.0,,,,,,-374.0,-347.0,,,,,-131.0,,-389.8,-369.9,,-414.0,-198.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
45031,1663,430.0,524.0,,,,,783.0,,297.2,469.3,,445.0,891.0,,,340.6,,,-1233.0,-1139.0,,,,,-880.0,,-1365.8,-1193.7,,-1218.0,-772.0,,,-1322.4,,,True,,,,,True,,False,True,,True,True,,,False,,
45033,899,295.0,224.0,,,,,358.0,,189.3,201.1,,255.0,411.0,,,,,,-604.0,-675.0,,,,,-541.0,,-709.7,-697.9,,-644.0,-488.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
45035,2689,1335.0,1467.0,,,,,1385.0,,1282.1,1461.0,,1936.0,2068.0,,,1014.8,,,-1354.0,-1222.0,,,,,-1304.0,,-1406.9,-1228.0,,-753.0,-621.0,,,-1674.2,,,True,,,,,True,,False,True,,True,True,,,False,,
45037,410,215.0,263.0,,,,,370.0,,223.3,180.5,,248.0,412.0,,,,,,-195.0,-147.0,,,,,-40.0,,-186.7,-229.5,,-162.0,2.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
45039,329,190.0,218.0,,,,,297.0,,112.2,158.0,,105.0,278.0,,,,,,-139.0,-111.0,,,,,-32.0,,-216.8,-171.0,,-224.0,-51.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
45041,4045,1535.0,1734.0,,,,,1350.0,,895.5,1669.6,,2096.0,2144.0,,,1132.9,,,-2510.0,-2311.0,,,,,-2695.0,,-3149.5,-2375.4,,-1949.0,-1901.0,,,-2912.1,,,True,,,,,False,,False,True,,True,True,,,False,,
45043,1209,395.0,374.0,,,,,590.0,,220.9,406.4,,280.0,655.0,,,298.8,,,-814.0,-835.0,,,,,-619.0,,-988.1,-802.6,,-929.0,-554.0,,,-910.2,,,False,,,,,True,,False,True,,False,True,,,False,,
45045,14629,7215.0,5141.0,,,,,6933.0,,5843.0,8098.1,,8874.5,9906.0,,,4981.9,,,-7414.0,-9488.0,,,,,-7696.0,,-8786.0,-6530.9,,-5754.5,-4723.0,,,-9647.1,,,False,,,,,False,,False,True,,True,True,,,False,,
45047,1293,535.0,660.0,,,,,990.0,,958.1,701.2,,523.0,1048.0,,,332.9,,,-758.0,-633.0,,,,,-303.0,,-334.9,-591.8,,-770.0,-245.0,,,-960.1,,,True,,,,,True,,True,True,,False,True,,,False,,
45049,251,65.0,95.0,,,,,193.0,,108.5,66.5,,66.0,246.0,,,,,,-186.0,-156.0,,,,,-58.0,,-142.5,-184.5,,-185.0,-5.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
45051,5910,2935.0,1950.0,,,,,2563.0,,2472.5,3329.9,,2830.0,4534.0,,,2090.1,,,-2975.0,-3960.0,,,,,-3347.0,,-3437.5,-2580.1,,-3080.0,-1376.0,,,-3819.9,,,False,,,,,False,,False,True,,False,True,,,False,,
45053,318,130.0,173.0,,,,,189.0,,262.6,165.3,,103.0,229.0,,,,,,-188.0,-145.0,,,,,-129.0,,-55.4,-152.7,,-215.0,-89.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
45055,1012,410.0,443.0,,,,,755.0,,539.9,439.1,,453.0,927.0,,,284.3,,,-602.0,-569.0,,,,,-257.0,,-472.1,-572.9,,-559.0,-85.0,,,-727.7,,,True,,,,,True,,True,True,,True,True,,,False,,
45057,1841,985.0,728.0,,,,,1325.0,,1170.0,931.5,,1311.5,1627.0,,,910.1,,,-856.0,-1113.0,,,,,-516.0,,-671.0,-909.5,,-529.5,-214.0,,,-930.9,,,False,,,,,True,,True,False,,True,True,,,False,,
45059,1175,640.0,684.0,,,,,994.0,,687.1,844.5,,591.0,1101.0,,,568.4,,,-535.0,-491.0,,,,,-181.0,,-487.9,-330.5,,-584.0,-74.0,,,-606.6,,,True,,,,,True,,True,True,,False,True,,,False,,
45061,335,85.0,108.0,,,,,181.0,,108.5,100.5,,88.0,204.0,,,,,,-250.0,-227.0,,,,,-154.0,,-226.5,-234.5,,-247.0,-131.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
45063,5767,2355.0,1680.0,,,,,3140.0,,918.5,3268.7,,2644.0,4114.0,,,1807.9,,,-3412.0,-4087.0,,,,,-2627.0,,-4848.5,-2498.3,,-3123.0,-1653.0,,,-3959.1,,,False,,,,,True,,False,True,,True,True,,,False,,
45065,140,85.0,101.0,,,,,96.0,,65.9,34.6,,41.0,111.0,,,,,,-55.0,-39.0,,,,,-44.0,,-74.1,-105.4,,-99.0,-29.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
45067,669,135.0,118.0,,,,,286.0,,83.9,133.7,,138.0,357.0,,,,,,-534.0,-551.0,,,,,-383.0,,-585.1,-535.3,,-531.0,-312.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
45069,535,360.0,407.0,,,,,369.0,,470.1,328.4,,479.5,454.0,,,,,,-175.0,-128.0,,,,,-166.0,,-64.9,-206.6,,-55.5,-81.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
45071,763,320.0,291.0,,,,,588.0,,210.5,372.0,,362.0,549.0,,,250.0,,,-443.0,-472.0,,,,,-175.0,,-552.5,-391.0,,-401.0,-214.0,,,-513.0,,,False,,,,,True,,False,True,,True,True,,,False,,
45073,2017,1520.0,2298.0,,,,,1186.0,,2833.2,922.9,,2495.0,1929.0,,,1009.1,,,-497.0,281.0,,,,,-831.0,,816.2,-1094.1,,478.0,-88.0,,,-1007.9,,,True,,,,,False,,False,False,,True,True,,,False,,
45075,1390,600.0,722.0,,,,,769.0,,756.2,770.3,,854.5,1065.0,,,593.0,,,-790.0,-668.0,,,,,-621.0,,-633.8,-619.7,,-535.5,-325.0,,,-797.0,,,True,,,,,True,,True,True,,True,True,,,False,,
45077,4103,2650.0,2813.0,,,,,2069.0,,4535.0,2235.1,,3027.5,2723.0,,,2043.2,,,-1453.0,-1290.0,,,,,-2034.0,,432.0,-1867.9,,-1075.5,-1380.0,,,-2059.8,,,True,,,,,False,,True,False,,True,True,,,False,,
45079,6370,3410.0,2675.0,,,,,3623.0,,3429.6,4040.2,,4509.5,5169.0,,,2121.8,,,-2960.0,-3695.0,,,,,-2747.0,,-2940.4,-2329.8,,-1860.5,-1201.0,,,-4248.2,,,False,,,,,True,,True,True,,True,True,,,False,,
45081,207,85.0,90.0,,,,,300.0,,119.3,125.8,,71.0,276.0,,,,,,-122.0,-117.0,,,,,93.0,,-87.7,-81.2,,-136.0,69.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
45083,7741,4115.0,3029.0,,,,,4710.0,,4388.6,4137.2,,4734.0,6370.0,,,3224.9,,,-3626.0,-4712.0,,,,,-3031.0,,-3352.4,-3603.8,,-3007.0,-1371.0,,,-4516.1,,,False,,,,,True,,True,True,,True,True,,,False,,
45085,1457,615.0,612.0,,,,,1093.0,,895.3,935.8,,735.0,1371.0,,,392.5,,,-842.0,-845.0,,,,,-364.0,,-561.7,-521.2,,-722.0,-86.0,,,-1064.5,,,False,,,,,True,,True,True,,True,True,,,False,,
45087,514,325.0,316.0,,,,,530.0,,291.4,207.9,,311.0,516.0,,,,,,-189.0,-198.0,,,,,16.0,,-222.6,-306.1,,-203.0,2.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
45089,599,190.0,188.0,,,,,256.0,,85.6,292.4,,190.5,405.0,,,,,,-409.0,-411.0,,,,,-343.0,,-513.4,-306.6,,-408.5,-194.0,,,,,,False,,,,,True,,False,True,,True,True,,,,,
45091,6040,3450.0,2213.0,,,,,3498.0,,4942.9,4127.4,,4961.5,5298.0,,,5078.0,,,-2590.0,-3827.0,,,,,-2542.0,,-1097.1,-1912.6,,-1078.5,-742.0,,,-962.0,,,False,,,,,True,,True,True,,True,True,,,True,,
46003,59,155.0,7.0,,,,,175.0,,39.9,3.8,,78.0,165.0,,,,,,96.0,-52.0,,,,,116.0,,-19.1,-55.2,,19.0,106.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
46005,258,630.0,510.0,,,,,888.0,,212.1,239.9,,286.0,711.0,,,304.8,,,372.0,252.0,,,,,630.0,,-45.9,-18.1,,28.0,453.0,,,46.8,,,True,,,,,False,,True,True,,True,False,,,True,,
46007,45,70.0,0.0,,,,,195.0,,110.4,33.9,,29.0,126.0,,,,,,25.0,-45.0,,,,,150.0,,65.4,-11.1,,-16.0,81.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
46009,118,290.0,108.0,,,,,375.0,,179.9,34.1,,106.0,374.0,,,,,,172.0,-10.0,,,,,257.0,,61.9,-83.9,,-12.0,256.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
46011,595,910.0,706.0,,,,,1332.0,,275.0,360.5,,647.0,1102.0,,,640.4,,,315.0,111.0,,,,,737.0,,-320.0,-234.5,,52.0,507.0,,,45.4,,,True,,,,,False,,False,True,,True,False,,,True,,
46013,870,1875.0,1588.0,,,,,2038.0,,1189.7,753.5,,2015.5,2071.0,,,969.6,,,1005.0,718.0,,,,,1168.0,,319.7,-116.5,,1145.5,1201.0,,,99.6,,,True,,,,,False,,True,True,,False,False,,,True,,
46015,66,230.0,145.0,,,,,209.0,,63.4,74.3,,143.0,294.0,,,,,,164.0,79.0,,,,,143.0,,-2.6,8.3,,77.0,228.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
46017,35,85.0,35.0,,,,,233.0,,38.5,13.4,,33.0,101.0,,,,,,50.0,0.0,,,,,198.0,,3.5,-21.6,,-2.0,66.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
46019,182,310.0,241.0,,,,,404.0,,41.1,113.7,,175.0,424.0,,,,,,128.0,59.0,,,,,222.0,,-140.9,-68.3,,-7.0,242.0,,,,,,True,,,,,False,,False,True,,True,False,,,,,
46021,12,30.0,0.0,,,,,170.0,,11.2,9.0,,3.0,45.0,,,,,,18.0,-12.0,,,,,158.0,,-0.8,-3.0,,-9.0,33.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
46023,272,530.0,379.0,,,,,363.0,,482.2,129.8,,532.0,500.0,,,,,,258.0,107.0,,,,,91.0,,210.2,-142.2,,260.0,228.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
46025,67,130.0,20.0,,,,,205.0,,276.0,24.2,,80.0,183.0,,,,,,63.0,-47.0,,,,,138.0,,209.0,-42.8,,13.0,116.0,,,,,,True,,,,,False,,False,True,,True,False,,,,,
46027,285,675.0,385.0,,,,,615.0,,193.4,199.0,,684.0,689.0,,,,,,390.0,100.0,,,,,330.0,,-91.6,-86.0,,399.0,404.0,,,,,,True,,,,,True,,True,True,,False,False,,,,,
46029,846,880.0,558.0,,,,,1346.0,,453.5,353.3,,629.0,1263.0,,,944.5,,,34.0,-288.0,,,,,500.0,,-392.5,-492.7,,-217.0,417.0,,,98.5,,,False,,,,,False,,False,False,,False,False,,,False,,
46031,77,170.0,0.0,,,,,136.0,,30.8,37.9,,102.5,187.0,,,,,,93.0,-77.0,,,,,59.0,,-46.2,-39.1,,25.5,110.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
46033,146,245.0,182.0,,,,,253.0,,108.1,119.2,,230.0,348.0,,,,,,99.0,36.0,,,,,107.0,,-37.9,-26.8,,84.0,202.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
46035,351,890.0,423.0,,,,,1096.0,,404.8,324.4,,471.0,1215.0,,,,,,539.0,72.0,,,,,745.0,,53.8,-26.6,,120.0,864.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
46037,172,290.0,270.0,,,,,166.0,,85.9,25.4,,372.0,299.0,,,,,,118.0,98.0,,,,,-6.0,,-86.1,-146.6,,200.0,127.0,,,,,,True,,,,,True,,True,False,,False,False,,,,,
46039,111,125.0,102.0,,,,,154.0,,47.7,47.2,,140.0,172.0,,,,,,14.0,-9.0,,,,,43.0,,-63.3,-63.8,,29.0,61.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
46041,478,460.0,0.0,,,,,286.0,,25.7,124.4,,107.0,341.0,,,,,,-18.0,-478.0,,,,,-192.0,,-452.3,-353.6,,-371.0,-137.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46043,90,105.0,70.0,,,,,165.0,,16.2,26.5,,64.0,138.0,,,,,,15.0,-20.0,,,,,75.0,,-73.8,-63.5,,-26.0,48.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46045,132,95.0,21.0,,,,,158.0,,24.0,30.5,,47.0,170.0,,,,,,-37.0,-111.0,,,,,26.0,,-108.0,-101.5,,-85.0,38.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
46047,96,80.0,101.0,,,,,212.0,,17.8,42.3,,61.0,202.0,,,,,,-16.0,5.0,,,,,116.0,,-78.2,-53.7,,-35.0,106.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
46049,37,30.0,0.0,,,,,134.0,,9.9,4.1,,16.5,80.0,,,,,,-7.0,-37.0,,,,,97.0,,-27.1,-32.9,,-20.5,43.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46051,216,355.0,195.0,,,,,363.0,,145.4,73.7,,305.0,361.0,,,,,,139.0,-21.0,,,,,147.0,,-70.6,-142.3,,89.0,145.0,,,,,,True,,,,,False,,True,False,,True,False,,,,,
46053,51,165.0,148.0,,,,,117.0,,56.3,64.8,,48.0,213.0,,,,,,114.0,97.0,,,,,66.0,,5.3,13.8,,-3.0,162.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
46055,93,45.0,0.0,,,,,133.0,,53.5,17.4,,16.0,80.0,,,,,,-48.0,-93.0,,,,,40.0,,-39.5,-75.6,,-77.0,-13.0,,,,,,False,,,,,True,,True,False,,False,True,,,,,
46057,132,245.0,232.0,,,,,233.0,,477.7,58.3,,313.5,325.0,,,,,,113.0,100.0,,,,,101.0,,345.7,-73.7,,181.5,193.0,,,,,,True,,,,,True,,False,True,,False,False,,,,,
46059,31,85.0,0.0,,,,,257.0,,22.9,16.9,,8.0,137.0,,,,,,54.0,-31.0,,,,,226.0,,-8.1,-14.1,,-23.0,106.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
46061,51,250.0,161.0,,,,,94.0,,55.3,40.3,,135.0,260.0,,,,,,199.0,110.0,,,,,43.0,,4.3,-10.7,,84.0,209.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
46063,17,40.0,,,,,,127.0,,9.5,9.3,,27.0,50.0,,,,,,23.0,,,,,,110.0,,-7.5,-7.7,,10.0,33.0,,,,,,,,,,,False,,True,True,,True,False,,,,,
46065,387,635.0,668.0,,,,,971.0,,482.6,220.6,,319.0,680.0,,,,,,248.0,281.0,,,,,584.0,,95.6,-166.4,,-68.0,293.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
46067,139,315.0,253.0,,,,,235.0,,169.2,71.6,,131.0,371.0,,,,,,176.0,114.0,,,,,96.0,,30.2,-67.4,,-8.0,232.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
46069,9,60.0,0.0,,,,,198.0,,6.2,11.6,,24.0,71.0,,,,,,51.0,-9.0,,,,,189.0,,-2.8,2.6,,15.0,62.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
46071,64,65.0,0.0,,,,,76.0,,3.0,14.1,,11.0,119.0,,,,,,1.0,-64.0,,,,,12.0,,-61.0,-49.9,,-53.0,55.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46073,24,40.0,0.0,,,,,221.0,,7.4,3.5,,0.0,70.0,,,,,,16.0,-24.0,,,,,197.0,,-16.6,-20.5,,-24.0,46.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46075,6,30.0,,,,,,49.0,,46.2,6.4,,9.0,45.0,,,,,,24.0,,,,,,43.0,,40.2,0.4,,3.0,39.0,,,,,,,,,,,False,,False,True,,True,False,,,,,
46077,104,200.0,126.0,,,,,180.0,,67.0,60.0,,108.0,244.0,,,,,,96.0,22.0,,,,,76.0,,-37.0,-44.0,,4.0,140.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
46079,174,465.0,300.0,,,,,616.0,,56.0,180.0,,169.0,572.0,,,,,,291.0,126.0,,,,,442.0,,-118.0,6.0,,-5.0,398.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
46081,599,940.0,561.0,,,,,1043.0,,213.2,247.0,,664.0,1018.0,,,,,,341.0,-38.0,,,,,444.0,,-385.8,-352.0,,65.0,419.0,,,,,,True,,,,,False,,False,False,,True,False,,,,,
46083,1470,2160.0,1204.0,,,,,1985.0,,626.9,961.7,,2021.0,2661.0,,,2217.6,,,690.0,-266.0,,,,,515.0,,-843.1,-508.3,,551.0,1191.0,,,747.6,,,True,,,,,True,,False,True,,True,False,,,False,,
46085,73,150.0,13.0,,,,,146.0,,158.3,31.2,,150.0,204.0,,,,,,77.0,-60.0,,,,,73.0,,85.3,-41.8,,77.0,131.0,,,,,,True,,,,,True,,False,True,,False,False,,,,,
46087,95,190.0,166.0,,,,,146.0,,37.2,49.5,,147.0,253.0,,,,,,95.0,71.0,,,,,51.0,,-57.8,-45.5,,52.0,158.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
46089,34,95.0,11.0,,,,,81.0,,182.9,17.8,,154.0,120.0,,,,,,61.0,-23.0,,,,,47.0,,148.9,-16.2,,120.0,86.0,,,,,,True,,,,,True,,False,True,,False,False,,,,,
46091,86,165.0,77.0,,,,,203.0,,139.2,43.1,,129.0,226.0,,,,,,79.0,-9.0,,,,,117.0,,53.2,-42.9,,43.0,140.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
