,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
34015,5172,5040.0,,4861.5,,4964.0,7981.0,,,,,8376.3,,6757.1,3999.0,,4234.7,,5018.9,4380.0,,5692.0,6296.2,,,4936.0,656.4,,,,,5174.2,6674.0,,,7227.1,-132.0,,-310.5,,-208.0,2809.0,,,,,3204.3,,1585.1,-1173.0,,-937.3,,-153.1,-792.0,,520.0,1124.2,,,-236.0,-4515.6,,,,,2.2,1502.0,,,2055.1,,False,,False,False,,,,,False,,False,False,,False,,False,False,,False,False,,,False,False,,,,,True,False,,,False
34017,12085,11656.0,,11260.5,13511.7,11689.0,11846.0,,,,,9963.9,,17070.3,7935.0,,15834.9,,11617.1,12485.5,,11901.5,14314.6,,,10597.0,1553.4,,,,,14741.6,11407.0,,,12618.2,-429.0,,-824.5,1426.7,-396.0,-239.0,,,,,-2121.1,,4985.3,-4150.0,,3749.9,,-467.9,400.5,,-183.5,2229.6,,,-1488.0,-10531.6,,,,,2656.6,-678.0,,,533.2,,False,False,True,True,,,,,False,,False,False,,False,,False,True,,True,False,,,False,False,,,,,False,False,,,False
34019,1298,1140.0,,1122.2,,1133.0,1332.0,,,,,577.2,,1518.7,1156.0,,954.3,,1346.3,1177.5,,1146.0,1472.4,,,1378.0,270.5,,,,,1073.1,,,,1145.2,-158.0,,-175.8,,-165.0,34.0,,,,,-720.8,,220.7,-142.0,,-343.7,,48.3,-120.5,,-152.0,174.4,,,80.0,-1027.5,,,,,-224.9,,,,-152.8,,False,,False,True,,,,,False,,False,True,,False,,True,True,,True,False,,,True,False,,,,,False,,,,True
34021,4598,4968.0,,4899.9,,4613.0,3190.0,,,,,4986.2,,5623.5,4335.0,,3231.0,,5034.8,5409.5,,4934.0,5914.3,,,5138.0,597.3,,,,,5752.4,4109.0,,,14574.9,370.0,,301.9,,15.0,-1408.0,,,,,388.2,,1025.5,-263.0,,-1367.0,,436.8,811.5,,336.0,1316.3,,,540.0,-4000.7,,,,,1154.4,-489.0,,,9976.9,,True,,True,False,,,,,False,,False,True,,False,,False,False,,True,False,,,False,False,,,,,False,False,,,False
34023,13718,12796.0,,12875.1,15594.4,13894.0,18434.0,,,,,10437.5,,18579.2,10415.0,,12748.3,,13495.2,13785.0,,15590.0,15954.8,,,11990.0,1857.6,,,,,17782.6,17132.0,,,22323.0,-922.0,,-842.9,1876.4,176.0,4716.0,,,,,-3280.5,,4861.2,-3303.0,,-969.7,,-222.8,67.0,,1872.0,2236.8,,,-1728.0,-11860.4,,,,,4064.6,3414.0,,,8605.0,,True,False,True,False,,,,,False,,False,False,,False,,True,True,,False,False,,,False,False,,,,,False,False,,,False
34025,11586,9360.0,,10048.8,11633.6,9822.0,14351.0,,,,,9037.2,,14218.9,7442.0,,8684.7,,9331.1,9030.0,,9892.0,12206.6,,,9423.0,1246.9,,,,,11830.0,11438.0,,,13831.4,-2226.0,,-1537.2,47.6,-1764.0,2765.0,,,,,-2548.8,,2632.9,-4144.0,,-2901.3,,-2254.9,-2556.0,,-1694.0,620.6,,,-2163.0,-10339.1,,,,,244.0,-148.0,,,2245.4,,True,True,True,False,,,,,False,,False,False,,False,,False,False,,True,True,,,True,False,,,,,True,True,,,False
34027,7088,5488.0,,5414.0,,5853.0,5904.0,,,,,6301.7,,7968.7,5838.0,,5462.5,,4525.5,5611.5,,6464.0,7531.1,,,5976.0,1360.5,,,,,4930.4,9361.0,,,12419.8,-1600.0,,-1674.0,,-1235.0,-1184.0,,,,,-786.3,,880.7,-1250.0,,-1625.5,,-2562.5,-1476.5,,-624.0,443.1,,,-1112.0,-5727.5,,,,,-2157.6,2273.0,,,5331.8,,False,,True,True,,,,,True,,True,True,,False,,False,True,,True,True,,,True,False,,,,,False,False,,,False
34029,11282,8404.0,,8311.9,11255.2,9366.0,7852.0,,,,,8731.6,,16576.2,7969.0,,11015.8,,10448.8,9831.5,,10395.5,10962.2,,,9450.0,1266.4,,,,,5086.7,11000.0,,,8915.3,-2878.0,,-2970.1,-26.8,-1916.0,-3430.0,,,,,-2550.4,,5294.2,-3313.0,,-266.2,,-833.2,-1450.5,,-886.5,-319.8,,,-1832.0,-10015.6,,,,,-6195.3,-282.0,,,-2366.7,,False,True,True,False,,,,,True,,False,False,,True,,True,True,,True,True,,,True,False,,,,,False,True,,,True
34031,9034,12136.0,,12175.3,11558.3,10892.0,9275.0,,,,,11813.4,,15527.2,7450.0,,10676.1,,10100.7,13615.5,,12452.5,13268.2,,,10302.0,995.6,,,,,10677.2,7303.0,,,16532.9,3102.0,,3141.3,2524.3,1858.0,241.0,,,,,2779.4,,6493.2,-1584.0,,1642.1,,1066.7,4581.5,,3418.5,4234.2,,,1268.0,-8038.4,,,,,1643.2,-1731.0,,,7498.9,,False,True,True,True,,,,,True,,False,True,,True,,True,False,,False,False,,,True,False,,,,,True,True,,,False
34033,1142,840.0,,850.7,,901.0,1001.0,,,,,494.3,,,798.0,,989.6,,732.2,865.5,,1260.0,1020.5,,,949.0,109.0,,,,,,,,,958.4,-302.0,,-291.3,,-241.0,-141.0,,,,,-647.7,,,-344.0,,-152.4,,-409.8,-276.5,,118.0,-121.5,,,-193.0,-1033.0,,,,,,,,,-183.6,,True,,True,True,,,,,False,,,False,,True,,False,True,,True,True,,,True,False,,,,,,,,,True
34035,3980,3240.0,,3329.2,,3260.0,4274.0,,,,,6025.7,,3699.3,3581.0,,2535.3,,3886.4,3417.5,,3234.0,3921.8,,,3828.0,822.0,,,,,5077.0,3130.0,,,4349.3,-740.0,,-650.8,,-720.0,294.0,,,,,2045.7,,-280.7,-399.0,,-1444.7,,-93.6,-562.5,,-746.0,-58.2,,,-152.0,-3158.0,,,,,1097.0,-850.0,,,369.3,,True,,True,True,,,,,False,,True,True,,False,,True,True,,False,True,,,True,False,,,,,False,False,,,True
34037,2028,1456.0,,1506.2,,1648.0,1866.0,,,,,852.6,,2765.4,1349.0,,1566.1,,1494.1,1636.5,,1936.0,2044.0,,,1876.0,362.5,,,,,1646.6,3012.0,,,1835.3,-572.0,,-521.8,,-380.0,-162.0,,,,,-1175.4,,737.4,-679.0,,-461.9,,-533.9,-391.5,,-92.0,16.0,,,-152.0,-1665.5,,,,,-381.4,984.0,,,-192.7,,True,,True,True,,,,,False,,False,False,,True,,True,True,,True,True,,,True,False,,,,,True,False,,,True
34039,8863,8112.0,,8380.3,9054.9,7283.0,6930.0,,,,,5765.1,,8290.3,6735.0,,6252.4,,7661.0,9119.0,,6936.5,9559.4,,,8606.0,1409.5,,,,,8266.4,5389.0,,,8652.8,-751.0,,-482.7,191.9,-1580.0,-1933.0,,,,,-3097.9,,-572.7,-2128.0,,-2610.6,,-1202.0,256.0,,-1926.5,696.4,,,-257.0,-7453.5,,,,,-596.6,-3474.0,,,-210.2,,True,True,False,False,,,,,False,,True,False,,False,,False,True,,False,True,,,True,False,,,,,True,False,,,True
34041,1482,1144.0,,1162.3,,1163.0,1248.0,,,,,771.5,,1387.9,1147.0,,883.0,,1387.2,1224.5,,1379.0,1414.6,,,1445.0,265.2,,,,,994.8,,,,1035.6,-338.0,,-319.7,,-319.0,-234.0,,,,,-710.5,,-94.1,-335.0,,-599.0,,-94.8,-257.5,,-103.0,-67.4,,,-37.0,-1216.8,,,,,-487.2,,,,-446.4,,True,,True,True,,,,,False,,True,True,,False,,True,True,,True,True,,,True,False,,,,,False,,,,False
35001,11427,16444.0,,17286.9,19725.8,16127.0,12647.0,,,,,23863.8,,18776.1,17704.0,,16163.4,,15510.9,17096.5,,17724.5,16433.5,,,15039.0,959.1,,,,,13373.2,14730.0,,,17371.0,5017.0,,5859.9,8298.8,4700.0,1220.0,,,,,12436.8,,7349.1,6277.0,,4736.4,,4083.9,5669.5,,6297.5,5006.5,,,3612.0,-10467.9,,,,,1946.2,3303.0,,,5944.0,,False,False,True,True,,,,,False,,False,False,,True,,True,False,,False,True,,,True,False,,,,,True,True,,,False
35003,13,44.0,,49.5,,38.0,0.0,,,,,32.3,,,32.0,,10.1,,13.3,,,65.0,45.9,,,50.0,5.5,,,,,,,,,42.4,31.0,,36.5,,25.0,-13.0,,,,,19.3,,,19.0,,-2.9,,0.3,,,52.0,32.9,,,37.0,-7.5,,,,,,,,,29.4,,False,,True,True,,,,,True,,,True,,True,,True,,,False,False,,,False,True,,,,,,,,,True
35005,1781,3056.0,,3001.5,,2518.0,2330.0,,,,,2118.2,,,1553.0,,2102.3,,1175.6,2970.5,,3028.0,2454.4,,,2603.0,281.1,,,,,3484.0,,,,4071.6,1275.0,,1220.5,,737.0,549.0,,,,,337.2,,,-228.0,,321.3,,-605.4,1189.5,,1247.0,673.4,,,822.0,-1499.9,,,,,1703.0,,,,2290.6,,True,,True,True,,,,,True,,,True,,True,,True,True,,True,True,,,True,False,,,,,False,,,,False
35006,533,588.0,,585.0,,561.0,883.0,,,,,421.5,,,641.0,,338.0,,308.5,,,348.0,572.1,,,621.0,45.4,,,,,,,,,804.9,55.0,,52.0,,28.0,350.0,,,,,-111.5,,,108.0,,-195.0,,-224.5,,,-185.0,39.1,,,88.0,-487.6,,,,,,,,,271.9,,True,,True,False,,,,,False,,,False,,False,,False,,,False,True,,,False,False,,,,,,,,,False
35007,256,284.0,,279.2,,272.0,,,,,,108.9,,,284.0,,613.5,,46.0,,,242.0,262.9,,,279.0,50.0,,,,,,,,,279.4,28.0,,23.2,,16.0,,,,,,-147.1,,,28.0,,357.5,,-210.0,,,-14.0,6.9,,,23.0,-206.0,,,,,,,,,23.4,,True,,True,,,,,,False,,,False,,False,,False,,,True,True,,,True,False,,,,,,,,,True
35009,734,1076.0,,1121.0,,997.0,942.0,,,,,889.1,,,1732.0,,546.4,,785.8,1203.5,,1021.0,949.2,,,1071.0,85.9,,,,,858.4,,,,1324.3,342.0,,387.0,,263.0,208.0,,,,,155.1,,,998.0,,-187.6,,51.8,469.5,,287.0,215.2,,,337.0,-648.1,,,,,124.4,,,,590.3,,False,,True,True,,,,,True,,,False,,True,,True,False,,True,True,,,True,False,,,,,True,,,,False
35011,43,52.0,,40.8,,38.0,0.0,,,,,36.4,,,60.0,,29.0,,57.4,,,135.0,69.5,,,41.0,3.2,,,,,,,,,27.1,9.0,,-2.2,,-5.0,-43.0,,,,,-6.6,,,17.0,,-14.0,,14.4,,,92.0,26.5,,,-2.0,-39.8,,,,,,,,,-15.9,,True,,True,False,,,,,True,,,False,,False,,False,,,False,False,,,True,False,,,,,,,,,False
35013,3245,5244.0,,5654.0,,3993.0,3039.0,,,,,7940.5,,,4012.0,,2203.5,,3251.4,5003.0,,4267.0,4789.0,,,4853.0,368.2,,,,,3925.9,2688.0,,,6665.0,1999.0,,2409.0,,748.0,-206.0,,,,,4695.5,,,767.0,,-1041.5,,6.4,1758.0,,1022.0,1544.0,,,1608.0,-2876.8,,,,,680.9,-557.0,,,3420.0,,False,,True,True,,,,,False,,,True,,True,,True,True,,True,True,,,True,False,,,,,True,True,,,False
35015,1445,1248.0,,1212.8,,1238.0,846.0,,,,,1056.1,,,1416.0,,1051.2,,963.6,1583.5,,1330.0,1253.5,,,1213.0,125.3,,,,,968.2,,,,1625.9,-197.0,,-232.2,,-207.0,-599.0,,,,,-388.9,,,-29.0,,-393.8,,-481.4,138.5,,-115.0,-191.5,,,-232.0,-1319.7,,,,,-476.8,,,,180.9,,False,,False,False,,,,,False,,,True,,False,,False,True,,True,True,,,False,False,,,,,False,,,,True
35017,390,268.0,,279.1,,266.0,343.0,,,,,177.4,,,275.0,,136.3,,157.5,,,126.0,256.5,,,311.0,42.1,,,,,,,,,316.7,-122.0,,-110.9,,-124.0,-47.0,,,,,-212.6,,,-115.0,,-253.7,,-232.5,,,-264.0,-133.5,,,-79.0,-347.9,,,,,,,,,-73.3,,True,,False,True,,,,,False,,,True,,False,,False,,,False,False,,,True,False,,,,,,,,,True
35019,128,124.0,,123.8,,116.0,16.0,,,,,63.3,,,110.0,,119.7,,5.3,,,275.0,150.6,,,103.0,11.4,,,,,,,,,144.3,-4.0,,-4.2,,-12.0,-112.0,,,,,-64.7,,,-18.0,,-8.3,,-122.7,,,147.0,22.6,,,-25.0,-116.6,,,,,,,,,16.3,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
35021,2,0.0,,1.7,,0.0,0.0,,,,,3.0,,,30.0,,1.1,,8.3,,,,0.4,,,6.0,1.4,,,,,,,,,4.9,-2.0,,-0.3,,-2.0,-2.0,,,,,1.0,,,28.0,,-0.9,,6.3,,,,-1.6,,,4.0,-0.6,,,,,,,,,2.9,,True,,False,False,,,,,True,,,False,,True,,False,,,,True,,,False,True,,,,,,,,,False
35023,52,32.0,,37.3,,34.0,0.0,,,,,29.6,,,53.0,,33.6,,18.2,,,17.0,48.2,,,61.0,10.3,,,,,,,,,52.2,-20.0,,-14.7,,-18.0,-52.0,,,,,-22.4,,,1.0,,-18.4,,-33.8,,,-35.0,-3.8,,,9.0,-41.7,,,,,,,,,0.2,,True,,True,False,,,,,False,,,True,,True,,False,,,False,True,,,True,False,,,,,,,,,True
35025,1999,2552.0,,2518.3,,2316.0,2048.0,,,,,1986.8,,,1900.0,,1996.6,,1468.0,3495.5,,2631.0,2235.9,,,2265.0,283.1,,,,,2503.7,,,,3518.4,553.0,,519.3,,317.0,49.0,,,,,-12.2,,,-99.0,,-2.4,,-531.0,1496.5,,632.0,236.9,,,266.0,-1715.9,,,,,504.7,,,,1519.4,,True,,True,True,,,,,True,,,True,,True,,True,False,,False,True,,,True,False,,,,,True,,,,False
35027,205,368.0,,408.9,,348.0,620.0,,,,,257.0,,,268.0,,361.2,,312.3,,,336.0,390.9,,,353.0,38.4,,,,,,,,,288.4,163.0,,203.9,,143.0,415.0,,,,,52.0,,,63.0,,156.2,,107.3,,,131.0,185.9,,,148.0,-166.6,,,,,,,,,83.4,,False,,True,False,,,,,True,,,True,,True,,True,,,True,False,,,True,False,,,,,,,,,True
35028,122,176.0,,167.9,,183.0,327.0,,,,,85.7,,,387.0,,213.0,,41.7,,,186.0,168.4,,,179.0,27.6,,,,,,,,,302.3,54.0,,45.9,,61.0,205.0,,,,,-36.3,,,265.0,,91.0,,-80.3,,,64.0,46.4,,,57.0,-94.4,,,,,,,,,180.3,,True,,False,False,,,,,True,,,False,,False,,False,,,False,True,,,False,False,,,,,,,,,False
35029,346,456.0,,440.0,,329.0,259.0,,,,,378.3,,,330.0,,252.4,,276.0,,,297.0,469.1,,,476.0,39.6,,,,,,,,,403.9,110.0,,94.0,,-17.0,-87.0,,,,,32.3,,,-16.0,,-93.6,,-70.0,,,-49.0,123.1,,,130.0,-306.4,,,,,,,,,57.9,,True,,True,True,,,,,True,,,True,,True,,True,,,True,False,,,False,False,,,,,,,,,True
35031,2374,2504.0,,2253.6,,2297.0,1981.0,,,,,1398.4,,3420.8,1543.0,,2756.0,,1621.6,1912.5,,3277.0,2303.7,,,2550.0,388.7,,,,,1515.2,,,,2654.1,130.0,,-120.4,,-77.0,-393.0,,,,,-975.6,,1046.8,-831.0,,382.0,,-752.4,-461.5,,903.0,-70.3,,,176.0,-1985.3,,,,,-858.8,,,,280.1,,True,,True,False,,,,,False,,False,False,,False,,False,False,,False,True,,,False,False,,,,,False,,,,False
35033,73,64.0,,45.6,,32.0,27.0,,,,,51.1,,,102.0,,14.3,,41.3,,,17.0,56.2,,,67.0,6.2,,,,,,,,,32.1,-9.0,,-27.4,,-41.0,-46.0,,,,,-21.9,,,29.0,,-58.7,,-31.7,,,-56.0,-16.8,,,-6.0,-66.8,,,,,,,,,-40.9,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,True,False,,,,,,,,,False
35035,544,1064.0,,1020.5,,948.0,910.0,,,,,593.9,,,1058.0,,715.7,,717.9,3415.5,,692.0,965.6,,,1023.0,128.0,,,,,,,,,1154.5,520.0,,476.5,,404.0,366.0,,,,,49.9,,,514.0,,171.7,,173.9,2871.5,,148.0,421.6,,,479.0,-416.0,,,,,,,,,610.5,,True,,True,True,,,,,True,,,True,,True,,True,False,,True,True,,,True,True,,,,,,,,,False
35037,69,172.0,,171.2,,171.0,0.0,,,,,82.3,,,238.0,,231.4,,71.4,,,198.0,169.0,,,161.0,13.8,,,,,,,,,196.4,103.0,,102.2,,102.0,-69.0,,,,,13.3,,,169.0,,162.4,,2.4,,,129.0,100.0,,,92.0,-55.2,,,,,,,,,127.4,,True,,True,True,,,,,True,,,False,,False,,True,,,False,True,,,True,True,,,,,,,,,False
35039,877,820.0,,977.8,,769.0,1281.0,,,,,475.9,,,645.0,,548.5,,524.6,,,642.0,832.1,,,757.0,,,,,,,,,,1059.2,-57.0,,100.8,,-108.0,404.0,,,,,-401.1,,,-232.0,,-328.5,,-352.4,,,-235.0,-44.9,,,-120.0,,,,,,,,,,182.2,,False,,False,False,,,,,False,,,False,,False,,False,,,False,True,,,False,,,,,,,,,,False
35041,437,496.0,,517.8,,429.0,397.0,,,,,340.6,,,527.0,,344.0,,201.2,,,322.0,437.6,,,469.0,36.4,,,,,,,,,669.1,59.0,,80.8,,-8.0,-40.0,,,,,-96.4,,,90.0,,-93.0,,-235.8,,,-115.0,0.6,,,32.0,-400.6,,,,,,,,,232.1,,False,,True,True,,,,,False,,,False,,False,,False,,,False,True,,,True,False,,,,,,,,,False
35043,2524,3304.0,,3376.7,,3235.0,1701.0,,,,,2257.4,,,3469.0,,3500.1,,2384.7,4219.5,,2989.0,3165.3,,,3113.0,427.2,,,,,3724.1,1965.0,,,3890.0,780.0,,852.7,,711.0,-823.0,,,,,-266.6,,,945.0,,976.1,,-139.3,1695.5,,465.0,641.3,,,589.0,-2096.8,,,,,1200.1,-559.0,,,1366.0,,False,,True,False,,,,,True,,,False,,False,,True,False,,True,True,,,True,False,,,,,False,True,,,False
35045,3817,3320.0,,3383.8,,3255.0,2642.0,,,,,1709.0,,,2218.0,,5626.0,,2652.7,2704.0,,6084.5,3467.1,,,3361.0,511.7,,,,,3077.9,,,,4502.7,-497.0,,-433.2,,-562.0,-1175.0,,,,,-2108.0,,,-1599.0,,1809.0,,-1164.3,-1113.0,,2267.5,-349.9,,,-456.0,-3305.3,,,,,-739.1,,,,685.7,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,True,,,True,False,,,,,False,,,,False
35047,389,324.0,,301.9,,335.0,457.0,,,,,313.5,,,1045.0,,252.0,,143.4,,,339.0,373.8,,,360.0,35.4,,,,,,,,,470.8,-65.0,,-87.1,,-54.0,68.0,,,,,-75.5,,,656.0,,-137.0,,-245.6,,,-50.0,-15.2,,,-29.0,-353.6,,,,,,,,,81.8,,False,,True,False,,,,,False,,,False,,False,,False,,,True,True,,,True,False,,,,,,,,,False
35049,1733,3068.0,,2878.7,,2980.0,1825.0,,,,,1494.4,,2948.8,3663.0,,2003.1,,2127.8,4800.5,,3109.5,2932.3,,,3103.0,234.9,,,,,3048.0,1757.0,,,3461.1,1335.0,,1145.7,,1247.0,92.0,,,,,-238.6,,1215.8,1930.0,,270.1,,394.8,3067.5,,1376.5,1199.3,,,1370.0,-1498.1,,,,,1315.0,24.0,,,1728.1,,True,,True,True,,,,,True,,True,False,,True,,True,False,,False,True,,,False,False,,,,,True,True,,,False
35051,149,312.0,,311.2,,221.0,0.0,,,,,242.2,,,186.0,,220.5,,118.3,,,154.0,253.2,,,269.0,38.3,,,,,,,,,346.9,163.0,,162.2,,72.0,-149.0,,,,,93.2,,,37.0,,71.5,,-30.7,,,5.0,104.2,,,120.0,-110.7,,,,,,,,,197.9,,True,,True,True,,,,,True,,,True,,True,,True,,,True,True,,,True,True,,,,,,,,,False
35053,279,312.0,,348.2,,317.0,0.0,,,,,191.0,,,385.0,,183.1,,49.2,,,346.0,346.6,,,321.0,23.8,,,,,,,,,387.8,33.0,,69.2,,38.0,-279.0,,,,,-88.0,,,106.0,,-95.9,,-229.8,,,67.0,67.6,,,42.0,-255.2,,,,,,,,,108.8,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
35055,265,428.0,,354.2,,379.0,328.0,,,,,274.2,,,615.0,,246.6,,156.2,590.0,,381.0,489.6,,,453.0,52.3,,,,,,,,,390.8,163.0,,89.2,,114.0,63.0,,,,,9.2,,,350.0,,-18.4,,-108.8,325.0,,116.0,224.6,,,188.0,-212.7,,,,,,,,,125.8,,True,,True,True,,,,,True,,,False,,True,,True,False,,True,False,,,False,False,,,,,,,,,True
35057,121,300.0,,305.1,,264.0,0.0,,,,,154.6,,,363.0,,236.5,,55.2,,,200.0,289.3,,,293.0,28.0,,,,,,,,,277.9,179.0,,184.1,,143.0,-121.0,,,,,33.6,,,242.0,,115.5,,-65.8,,,79.0,168.3,,,172.0,-93.0,,,,,,,,,156.9,,False,,True,True,,,,,True,,,False,,True,,True,,,True,True,,,True,True,,,,,,,,,True
35059,45,132.0,,152.5,,99.0,18.0,,,,,106.2,,,55.0,,111.3,,17.2,,,230.0,89.4,,,99.0,6.5,,,,,,,,,137.0,87.0,,107.5,,54.0,-27.0,,,,,61.2,,,10.0,,66.3,,-27.8,,,185.0,44.4,,,54.0,-38.5,,,,,,,,,92.0,,False,,True,True,,,,,True,,,True,,True,,True,,,False,True,,,True,True,,,,,,,,,False
35061,1487,2260.0,,2099.0,,2082.0,1850.0,,,,,1529.1,,,2079.0,,2506.5,,1224.3,4087.0,,1995.0,1996.8,,,1972.0,119.1,,,,,2191.8,,,,2413.5,773.0,,612.0,,595.0,363.0,,,,,42.1,,,592.0,,1019.5,,-262.7,2600.0,,508.0,509.8,,,485.0,-1367.9,,,,,704.8,,,,926.5,,True,,True,True,,,,,True,,,True,,False,,True,False,,True,True,,,True,False,,,,,True,,,,False
36001,5628,3812.0,,3830.7,,3935.0,5522.0,,,,,1796.8,,8755.2,3155.0,,6170.6,,4205.5,3282.5,,4824.0,5043.7,,,4039.0,603.6,,,,,4578.2,7075.0,,,4882.9,-1816.0,,-1797.3,,-1693.0,-106.0,,,,,-3831.2,,3127.2,-2473.0,,542.6,,-1422.5,-2345.5,,-804.0,-584.3,,,-1589.0,-5024.4,,,,,-1049.8,1447.0,,,-745.1,,True,,True,True,,,,,False,,False,False,,True,,True,False,,True,True,,,True,False,,,,,True,True,,,True
36003,712,740.0,,754.7,,769.0,405.0,,,,,488.3,,,1011.0,,497.2,,238.4,859.5,,843.0,874.6,,,792.0,56.9,,,,,,,,,1245.9,28.0,,42.7,,57.0,-307.0,,,,,-223.7,,,299.0,,-214.8,,-473.6,147.5,,131.0,162.6,,,80.0,-655.1,,,,,,,,,533.9,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,,,,,,,,,False
36005,18071,14132.0,,13930.6,20336.1,17753.0,14142.0,,,,,8808.1,,29947.2,,,53559.7,,20364.4,16957.0,,18976.5,20784.0,,,20094.0,2371.2,,,,,14674.0,29860.0,,,17709.6,-3939.0,,-4140.4,2265.1,-318.0,-3929.0,,,,,-9262.9,,11876.2,,,35488.7,,2293.4,-1114.0,,905.5,2713.0,,,2023.0,-15699.8,,,,,-3397.0,11789.0,,,-361.4,,False,True,True,True,,,,,False,,False,,,False,,True,True,,True,True,,,True,False,,,,,True,False,,,True
36007,2612,2564.0,,2586.2,,2695.0,2783.0,,,,,2774.5,,,3231.0,,2815.8,,2201.5,2053.5,,2763.5,3037.8,,,2906.0,253.8,,,,,1659.7,3101.0,,,2390.7,-48.0,,-25.8,,83.0,171.0,,,,,162.5,,,619.0,,203.8,,-410.5,-558.5,,151.5,425.8,,,294.0,-2358.2,,,,,-952.3,489.0,,,-221.3,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,,,,,False,False,,,False
36009,1256,1196.0,,1170.4,,1307.0,1394.0,,,,,576.6,,,1490.0,,1938.6,,958.4,1421.0,,1227.0,1430.9,,,1348.0,88.4,,,,,,,,,2024.8,-60.0,,-85.6,,51.0,138.0,,,,,-679.4,,,234.0,,682.6,,-297.6,165.0,,-29.0,174.9,,,92.0,-1167.6,,,,,,,,,768.8,,False,,True,False,,,,,False,,,False,,False,,False,False,,True,False,,,False,False,,,,,,,,,False
36011,2004,888.0,,925.7,,1104.0,1686.0,,,,,297.9,,,1080.0,,1465.3,,789.9,1029.5,,1478.5,1230.5,,,1143.0,135.5,,,,,,,,,1112.7,-1116.0,,-1078.3,,-900.0,-318.0,,,,,-1706.1,,,-924.0,,-538.7,,-1214.1,-974.5,,-525.5,-773.5,,,-861.0,-1868.5,,,,,,,,,-891.3,,True,,True,True,,,,,False,,,True,,True,,False,True,,True,True,,,True,False,,,,,,,,,True
