,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
50015,13,10.0,0.0,,,,5.0,8.9,,0.2,,0.0,8.9,,5.0,-3.0,-13.0,,,,-8.0,-4.1,,-12.8,,-13.0,-4.1,,-8.0,False,,,,False,False,,False,,False,False,,False
50017,4,15.0,26.0,,,,10.0,9.5,,0.1,,6.7,,,18.0,11.0,22.0,,,,6.0,5.5,,-3.9,,2.7,,,14.0,False,,,,True,True,,True,,True,,,False
50019,7,0.0,0.0,,,,0.0,6.1,,0.1,,0.6,0.5,,2.0,-7.0,-7.0,,,,-7.0,-0.9,,-6.9,,-6.4,-6.5,,-5.0,False,,,,False,True,,True,,True,True,,True
50021,28,10.0,1.0,,,,13.0,98.5,,0.3,,28.0,26.3,,7.0,-18.0,-27.0,,,,-15.0,70.5,,-27.7,,0.0,-1.7,,-21.0,False,,,,True,False,,False,,True,True,,False
50023,17,10.0,1.0,,,,15.0,70.8,,0.4,,5.9,8.6,,13.0,-7.0,-16.0,,,,-2.0,53.8,,-16.6,,-11.1,-8.4,,-4.0,False,,,,True,False,,False,,False,False,,True
50025,9,45.0,0.0,,,,7.0,56.7,,3.5,,48.2,27.5,,28.0,36.0,-9.0,,,,-2.0,47.7,,-5.5,,39.2,18.5,,19.0,True,,,,True,False,,True,,False,True,,True
50027,12,0.0,0.0,,,,21.0,33.1,,0.7,,4.1,3.4,,6.0,-12.0,-12.0,,,,9.0,21.1,,-11.3,,-7.9,-8.6,,-6.0,False,,,,True,False,,True,,True,True,,True
51001,41,75.0,38.0,,,,97.0,140.4,,6.1,,1.8,28.8,,42.0,34.0,-3.0,,,,56.0,99.4,,-34.9,,-39.2,-12.2,,1.0,True,,,,False,False,,False,,False,True,,True
51003,298,325.0,301.0,,,,210.0,318.6,,72.7,,239.2,242.4,,277.0,27.0,3.0,,,,-88.0,20.6,,-225.3,,-58.8,-55.6,,-21.0,True,,,,False,True,,False,,False,False,,True
51005,20,10.0,0.0,,,,14.0,19.0,,3.3,,0.0,23.8,,0.0,-10.0,-20.0,,,,-6.0,-1.0,,-16.7,,-20.0,3.8,,-20.0,False,,,,True,True,,False,,False,True,,False
51007,33,45.0,54.0,,,,19.0,44.2,,11.2,,13.4,47.1,,55.0,12.0,21.0,,,,-14.0,11.2,,-21.8,,-19.6,14.1,,22.0,False,,,,False,True,,False,,False,False,,False
51009,143,235.0,211.0,,,,56.0,255.8,,71.8,,153.1,247.0,,163.0,92.0,68.0,,,,-87.0,112.8,,-71.2,,10.1,104.0,,20.0,True,,,,True,False,,True,,True,False,,True
51011,86,140.0,259.0,,,,22.0,110.4,,55.1,,196.1,198.2,,155.0,54.0,173.0,,,,-64.0,24.4,,-30.9,,110.1,112.2,,69.0,False,,,,False,True,,True,,False,False,,False
51013,578,805.0,785.0,,,,640.0,846.1,,265.4,,1375.8,1117.0,,818.0,227.0,207.0,,,,62.0,268.1,,-312.6,,797.8,539.0,,240.0,True,,,,True,False,,False,,False,False,,False
51015,154,175.0,325.0,,,,124.0,403.3,,51.9,,311.8,127.3,,175.0,21.0,171.0,,,,-30.0,249.3,,-102.1,,157.8,-26.7,,21.0,False,,,,False,False,,False,,False,False,,False
51017,4,0.0,0.0,,,,0.0,2.4,,,,0.0,0.9,,0.0,-4.0,-4.0,,,,-4.0,-1.6,,,,-4.0,-3.1,,-4.0,False,,,,False,True,,,,False,True,,False
51019,286,350.0,462.0,,,,169.0,545.9,,156.9,,442.3,395.9,,531.0,64.0,176.0,,,,-117.0,259.9,,-129.1,,156.3,109.9,,245.0,False,,,,False,False,,False,,False,False,,False
51021,28,40.0,59.0,,,,12.0,48.8,,,,11.7,,,10.0,12.0,31.0,,,,-16.0,20.8,,,,-16.3,,,-18.0,False,,,,False,False,,,,False,,,False
51023,78,30.0,52.0,,,,48.0,90.8,,3.7,,28.7,70.2,,18.0,-48.0,-26.0,,,,-30.0,12.8,,-74.3,,-49.3,-7.8,,-60.0,True,,,,True,True,,False,,False,True,,False
51025,92,80.0,46.0,,,,63.0,97.3,,13.1,,64.3,53.8,,35.0,-12.0,-46.0,,,,-29.0,5.3,,-78.9,,-27.7,-38.2,,-57.0,False,,,,False,True,,False,,False,False,,False
51027,48,50.0,35.0,,,,67.0,76.8,,5.8,,28.5,33.1,,68.0,2.0,-13.0,,,,19.0,28.8,,-42.2,,-19.5,-14.9,,20.0,False,,,,False,False,,False,,False,False,,False
51029,45,90.0,68.0,,,,50.0,59.7,,22.1,,17.1,56.7,,71.0,45.0,23.0,,,,5.0,14.7,,-22.9,,-27.9,11.7,,26.0,True,,,,True,True,,True,,True,True,,True
51031,160,225.0,175.0,,,,113.0,386.7,,213.3,,119.2,273.8,,225.0,65.0,15.0,,,,-47.0,226.7,,53.3,,-40.8,113.8,,65.0,True,,,,True,False,,True,,True,False,,False
51033,112,95.0,98.0,,,,61.0,170.2,,24.4,,67.9,91.5,,63.0,-17.0,-14.0,,,,-51.0,58.2,,-87.6,,-44.1,-20.5,,-49.0,True,,,,False,False,,False,,False,False,,False
51035,127,160.0,149.0,,,,113.0,84.3,,34.3,,102.8,105.2,,236.0,33.0,22.0,,,,-14.0,-42.7,,-92.7,,-24.2,-21.8,,109.0,True,,,,True,False,,False,,True,True,,False
51036,24,35.0,41.0,,,,15.0,28.0,,10.1,,6.5,20.9,,88.0,11.0,17.0,,,,-9.0,4.0,,-13.9,,-17.5,-3.1,,64.0,False,,,,True,True,,False,,False,True,,False
51037,48,10.0,0.0,,,,19.0,48.4,,2.4,,12.7,4.5,,7.0,-38.0,-48.0,,,,-29.0,0.4,,-45.6,,-35.3,-43.5,,-41.0,False,,,,True,True,,False,,True,False,,False
51041,1130,1095.0,916.0,,,,1011.0,1126.3,,398.7,,527.2,675.5,,910.0,-35.0,-214.0,,,,-119.0,-3.7,,-731.3,,-602.8,-454.5,,-220.0,False,,,,False,True,,False,,False,False,,False
51043,19,10.0,0.0,,,,24.0,26.4,,10.5,,12.7,8.6,,5.0,-9.0,-19.0,,,,5.0,7.4,,-8.5,,-6.3,-10.4,,-14.0,False,,,,True,True,,True,,True,False,,False
51045,9,15.0,0.0,,,,3.0,14.6,,0.6,,2.8,,,17.0,6.0,-9.0,,,,-6.0,5.6,,-8.4,,-6.2,,,8.0,False,,,,False,True,,False,,False,,,False
51047,131,160.0,152.0,,,,119.0,201.7,,32.4,,118.0,146.1,,107.0,29.0,21.0,,,,-12.0,70.7,,-98.6,,-13.0,15.1,,-24.0,True,,,,True,False,,False,,True,True,,True
51049,13,60.0,86.0,,,,12.0,44.3,,6.4,,14.3,44.7,,103.0,47.0,73.0,,,,-1.0,31.3,,-6.6,,1.3,31.7,,90.0,False,,,,True,True,,True,,True,True,,False
51051,46,15.0,5.0,,,,45.0,73.1,,,,4.4,,,8.0,-31.0,-41.0,,,,-1.0,27.1,,,,-41.6,,,-38.0,False,,,,True,True,,,,False,,,False
51053,117,140.0,196.0,,,,76.0,169.1,,26.2,,97.0,110.8,,262.0,23.0,79.0,,,,-41.0,52.1,,-90.8,,-20.0,-6.2,,145.0,False,,,,False,False,,False,,True,True,,False
51057,66,20.0,36.0,,,,29.0,48.2,,1.8,,26.6,105.2,,4.0,-46.0,-30.0,,,,-37.0,-17.8,,-64.2,,-39.4,39.2,,-62.0,True,,,,True,True,,False,,True,True,,False
51059,3156,3245.0,4243.0,,,,2525.0,3453.5,,1338.7,,0.6,3906.3,,2911.0,89.0,1087.0,,,,-631.0,297.5,,-1817.3,,-3155.4,750.3,,-245.0,False,,,,False,False,,False,,False,False,,False
51061,253,230.0,611.0,,,,134.0,193.3,,188.4,,590.0,137.9,,503.0,-23.0,358.0,,,,-119.0,-59.7,,-64.6,,337.0,-115.1,,250.0,False,,,,False,False,,False,,False,False,,False
51063,84,50.0,25.0,,,,34.0,109.9,,8.4,,77.6,48.9,,7.0,-34.0,-59.0,,,,-50.0,25.9,,-75.6,,-6.4,-35.1,,-77.0,False,,,,False,True,,False,,True,False,,False
51065,168,35.0,35.0,,,,36.0,81.5,,8.4,,48.6,31.0,,19.0,-133.0,-133.0,,,,-132.0,-86.5,,-159.6,,-119.4,-137.0,,-149.0,False,,,,True,True,,False,,True,False,,False
51067,232,60.0,54.0,,,,126.0,173.4,,2.7,,24.9,54.9,,71.0,-172.0,-178.0,,,,-106.0,-58.6,,-229.3,,-207.1,-177.1,,-161.0,False,,,,True,True,,False,,False,False,,True
51069,152,175.0,282.0,,,,149.0,121.5,,52.7,,60.4,118.2,,468.0,23.0,130.0,,,,-3.0,-30.5,,-99.3,,-91.6,-33.8,,316.0,False,,,,True,False,,False,,False,False,,False
51071,54,30.0,39.0,,,,27.0,45.0,,2.5,,0.3,22.4,,34.0,-24.0,-15.0,,,,-27.0,-9.0,,-51.5,,-53.7,-31.6,,-20.0,True,,,,False,True,,False,,False,False,,True
51073,58,60.0,99.0,,,,64.0,172.6,,15.6,,34.1,28.3,,30.0,2.0,41.0,,,,6.0,114.6,,-42.4,,-23.9,-29.7,,-28.0,False,,,,False,False,,False,,False,False,,False
51075,91,35.0,56.0,,,,56.0,54.8,,6.1,,50.7,49.4,,18.0,-56.0,-35.0,,,,-35.0,-36.2,,-84.9,,-40.3,-41.6,,-73.0,True,,,,True,True,,False,,True,True,,False
51077,143,25.0,18.0,,,,71.0,70.0,,11.3,,10.2,35.2,,24.0,-118.0,-125.0,,,,-72.0,-73.0,,-131.7,,-132.8,-107.8,,-119.0,False,,,,True,True,,False,,False,True,,False
51079,29,65.0,39.0,,,,23.0,98.8,,15.5,,52.4,40.7,,42.0,36.0,10.0,,,,-6.0,69.8,,-13.5,,23.4,11.7,,13.0,True,,,,True,False,,True,,True,True,,True
51081,165,240.0,0.0,,,,84.0,145.7,,179.7,,498.4,156.5,,0.0,75.0,-165.0,,,,-81.0,-19.3,,14.7,,333.4,-8.5,,-165.0,False,,,,False,True,,True,,False,True,,False
51083,164,85.0,70.0,,,,128.0,188.0,,25.4,,62.7,67.2,,127.0,-79.0,-94.0,,,,-36.0,24.0,,-138.6,,-101.3,-96.8,,-37.0,False,,,,True,True,,False,,False,False,,True
51085,552,205.0,171.0,,,,223.0,330.6,,75.7,,125.7,162.3,,121.0,-347.0,-381.0,,,,-329.0,-221.4,,-476.3,,-426.3,-389.7,,-431.0,False,,,,True,True,,False,,False,False,,False
51087,1140,1130.0,1092.0,,,,1077.0,1384.8,,373.9,,870.1,1043.5,,881.0,-10.0,-48.0,,,,-63.0,244.8,,-766.1,,-269.9,-96.5,,-259.0,False,,,,False,False,,False,,False,False,,False
51089,305,345.0,332.0,,,,236.0,403.3,,116.0,,178.4,363.1,,188.0,40.0,27.0,,,,-69.0,98.3,,-189.0,,-126.6,58.1,,-117.0,True,,,,False,False,,False,,False,False,,False
51091,1,0.0,0.0,,,,0.0,3.6,,0.1,,0.5,0.5,,0.0,-1.0,-1.0,,,,-1.0,2.6,,-0.9,,-0.5,-0.5,,-1.0,False,,,,False,False,,True,,True,True,,False
51093,260,220.0,249.0,,,,104.0,256.8,,68.7,,194.8,273.7,,142.0,-40.0,-11.0,,,,-156.0,-3.2,,-191.3,,-65.2,13.7,,-118.0,True,,,,False,True,,False,,False,True,,False
51095,154,285.0,476.0,,,,225.0,258.7,,153.8,,193.1,138.5,,451.0,131.0,322.0,,,,71.0,104.7,,-0.2,,39.1,-15.5,,297.0,False,,,,True,True,,True,,True,True,,False
51097,26,20.0,0.0,,,,11.0,20.3,,1.6,,11.5,28.8,,29.0,-6.0,-26.0,,,,-15.0,-5.7,,-24.4,,-14.5,2.8,,3.0,False,,,,False,True,,False,,False,True,,True
51099,46,100.0,158.0,,,,55.0,133.3,,33.8,,47.4,122.9,,74.0,54.0,112.0,,,,9.0,87.3,,-12.2,,1.4,76.9,,28.0,False,,,,True,False,,True,,True,False,,True
51101,54,25.0,59.0,,,,32.0,62.3,,0.2,,39.6,23.0,,10.0,-29.0,5.0,,,,-22.0,8.3,,-53.8,,-14.4,-31.0,,-44.0,True,,,,True,True,,False,,True,False,,False
51103,88,35.0,65.0,,,,17.0,56.5,,3.3,,33.8,19.1,,35.0,-53.0,-23.0,,,,-71.0,-31.5,,-84.7,,-54.2,-68.9,,-53.0,True,,,,False,True,,False,,False,False,,False
51105,111,60.0,76.0,,,,122.0,76.6,,5.8,,0.0,34.7,,26.0,-51.0,-35.0,,,,11.0,-34.4,,-105.2,,-111.0,-76.3,,-85.0,True,,,,True,True,,False,,False,False,,False
51107,1108,1010.0,938.0,,,,816.0,735.6,,395.1,,6.3,806.3,,855.0,-98.0,-170.0,,,,-292.0,-372.4,,-712.9,,-1101.7,-301.7,,-253.0,False,,,,False,False,,False,,False,False,,False
51109,59,135.0,283.0,,,,65.0,133.3,,16.6,,56.2,99.9,,162.0,76.0,224.0,,,,6.0,74.3,,-42.4,,-2.8,40.9,,103.0,False,,,,True,True,,True,,True,True,,False
51111,37,70.0,81.0,,,,27.0,83.4,,10.5,,19.6,58.0,,118.0,33.0,44.0,,,,-10.0,46.4,,-26.5,,-17.4,21.0,,81.0,False,,,,True,False,,True,,True,True,,False
51113,23,60.0,109.0,,,,14.0,55.5,,4.5,,41.1,46.4,,60.0,37.0,86.0,,,,-9.0,32.5,,-18.5,,18.1,23.4,,37.0,False,,,,True,True,,True,,True,True,,False
51115,49,0.0,1.0,,,,7.0,13.0,,0.7,,5.3,,,3.0,-49.0,-48.0,,,,-42.0,-36.0,,-48.3,,-43.6,,,-46.0,True,,,,True,True,,True,,True,,,True
51117,240,100.0,24.0,,,,148.0,163.6,,17.7,,112.0,196.9,,32.0,-140.0,-216.0,,,,-92.0,-76.4,,-222.3,,-128.0,-43.1,,-208.0,False,,,,True,True,,False,,True,True,,False
51119,61,15.0,12.0,,,,15.0,41.4,,2.7,,17.4,19.9,,3.0,-46.0,-49.0,,,,-46.0,-19.6,,-58.3,,-43.6,-41.1,,-58.0,False,,,,False,True,,False,,True,True,,False
51121,1547,205.0,371.0,,,,253.0,399.9,,102.2,,109.4,180.9,,551.0,-1342.0,-1176.0,,,,-1294.0,-1147.1,,-1444.8,,-1437.6,-1366.1,,-996.0,True,,,,True,True,,False,,False,False,,True
51125,20,100.0,188.0,,,,14.0,88.4,,4.3,,32.5,89.7,,78.0,80.0,168.0,,,,-6.0,68.4,,-15.7,,12.5,69.7,,58.0,False,,,,True,True,,True,,True,True,,True
51127,50,25.0,27.0,,,,52.0,66.0,,4.2,,19.3,16.8,,15.0,-25.0,-23.0,,,,2.0,16.0,,-45.8,,-30.7,-33.2,,-35.0,True,,,,True,True,,False,,False,False,,False
51131,2,25.0,2.0,,,,31.0,31.1,,1.9,,11.3,17.4,,30.0,23.0,0.0,,,,29.0,29.1,,-0.1,,9.3,15.4,,28.0,True,,,,False,False,,True,,True,True,,False
51133,75,15.0,6.0,,,,24.0,46.5,,6.5,,19.9,36.2,,4.0,-60.0,-69.0,,,,-51.0,-28.5,,-68.5,,-55.1,-38.8,,-71.0,False,,,,True,True,,False,,True,True,,False
51135,81,5.0,19.0,,,,49.0,30.0,,0.0,,42.0,16.6,,1.0,-76.0,-62.0,,,,-32.0,-51.0,,-81.0,,-39.0,-64.4,,-80.0,True,,,,True,True,,False,,True,True,,False
51137,78,55.0,33.0,,,,60.0,78.6,,5.6,,5.2,65.5,,83.0,-23.0,-45.0,,,,-18.0,0.6,,-72.4,,-72.8,-12.5,,5.0,False,,,,True,True,,False,,False,True,,True
51139,36,25.0,23.0,,,,41.0,51.3,,2.5,,3.4,17.1,,10.0,-11.0,-13.0,,,,5.0,15.3,,-33.5,,-32.6,-18.9,,-26.0,False,,,,True,False,,False,,False,False,,False
51141,83,95.0,72.0,,,,56.0,221.9,,43.9,,121.7,166.7,,43.0,12.0,-11.0,,,,-27.0,138.9,,-39.1,,38.7,83.7,,-40.0,True,,,,False,False,,False,,False,False,,False
51143,369,325.0,119.0,,,,216.0,515.0,,240.1,,479.3,415.3,,127.0,-44.0,-250.0,,,,-153.0,146.0,,-128.9,,110.3,46.3,,-242.0,False,,,,False,False,,False,,False,False,,False
51145,45,85.0,101.0,,,,48.0,135.9,,27.0,,90.7,76.5,,66.0,40.0,56.0,,,,3.0,90.9,,-18.0,,45.7,31.5,,21.0,False,,,,True,False,,True,,False,True,,True
51147,115,95.0,24.0,,,,82.0,137.3,,31.7,,141.4,83.6,,81.0,-20.0,-91.0,,,,-33.0,22.3,,-83.3,,26.4,-31.4,,-34.0,False,,,,False,False,,False,,False,False,,False
51149,311,155.0,58.0,,,,134.0,179.4,,40.7,,80.1,51.6,,75.0,-156.0,-253.0,,,,-177.0,-131.6,,-270.3,,-230.9,-259.4,,-236.0,False,,,,False,True,,False,,False,False,,False
51153,2116,2270.0,3119.0,,,,1290.0,1813.2,,959.4,,1798.8,2528.1,,1766.0,154.0,1003.0,,,,-826.0,-302.8,,-1156.6,,-317.2,412.1,,-350.0,False,,,,False,False,,False,,False,False,,False
51155,129,65.0,84.0,,,,87.0,120.6,,45.3,,18.9,102.2,,195.0,-64.0,-45.0,,,,-42.0,-8.4,,-83.7,,-110.1,-26.8,,66.0,True,,,,True,True,,False,,False,True,,False
51157,17,15.0,0.0,,,,5.0,17.2,,2.6,,14.1,12.5,,10.0,-2.0,-17.0,,,,-12.0,0.2,,-14.4,,-2.9,-4.5,,-7.0,False,,,,False,True,,False,,False,False,,False
51159,53,0.0,0.0,,,,37.0,16.9,,0.1,,27.5,10.4,,1.0,-53.0,-53.0,,,,-16.0,-36.1,,-52.9,,-25.5,-42.6,,-52.0,False,,,,True,True,,True,,True,True,,True
51161,322,180.0,225.0,,,,245.0,334.5,,48.6,,128.0,141.3,,241.0,-142.0,-97.0,,,,-77.0,12.5,,-273.4,,-194.0,-180.7,,-81.0,True,,,,True,True,,False,,False,False,,True
51163,34,20.0,53.0,,,,21.0,45.0,,9.2,,10.6,33.9,,27.0,-14.0,19.0,,,,-13.0,11.0,,-24.8,,-23.4,-0.1,,-7.0,False,,,,True,True,,False,,False,True,,True
51165,426,145.0,96.0,,,,174.0,183.1,,26.1,,109.3,132.4,,110.0,-281.0,-330.0,,,,-252.0,-242.9,,-399.9,,-316.7,-293.6,,-316.0,False,,,,True,True,,False,,False,False,,False
51167,90,110.0,36.0,,,,112.0,230.9,,12.2,,18.2,252.4,,58.0,20.0,-54.0,,,,22.0,140.9,,-77.8,,-71.8,162.4,,-32.0,False,,,,False,False,,False,,False,False,,False
51169,49,110.0,74.0,,,,91.0,171.6,,21.0,,40.5,117.9,,55.0,61.0,25.0,,,,42.0,122.6,,-28.0,,-8.5,68.9,,6.0,True,,,,True,False,,True,,True,False,,True
51171,51,100.0,116.0,,,,83.0,92.7,,16.0,,109.4,71.8,,53.0,49.0,65.0,,,,32.0,41.7,,-35.0,,58.4,20.8,,2.0,False,,,,True,True,,True,,False,True,,True
51173,252,245.0,491.0,,,,118.0,213.2,,243.8,,541.2,333.7,,357.0,-7.0,239.0,,,,-134.0,-38.8,,-8.2,,289.2,81.7,,105.0,False,,,,False,False,,False,,False,False,,False
51175,429,125.0,0.0,,,,70.0,168.5,,41.2,,148.5,91.0,,91.0,-304.0,-429.0,,,,-359.0,-260.5,,-387.8,,-280.5,-338.0,,-338.0,False,,,,False,True,,False,,True,False,,False
51177,440,465.0,219.0,,,,308.0,615.4,,114.8,,581.4,457.9,,264.0,25.0,-221.0,,,,-132.0,175.4,,-325.2,,141.4,17.9,,-176.0,False,,,,False,False,,False,,False,True,,False
51179,426,495.0,349.0,,,,334.0,741.7,,158.8,,546.7,698.0,,370.0,69.0,-77.0,,,,-92.0,315.7,,-267.2,,120.7,272.0,,-56.0,False,,,,False,False,,False,,False,False,,True
51181,62,30.0,33.0,,,,12.0,21.5,,6.2,,10.2,38.7,,52.0,-32.0,-29.0,,,,-50.0,-40.5,,-55.8,,-51.8,-23.3,,-10.0,True,,,,False,False,,False,,False,True,,True
51183,141,30.0,34.0,,,,67.0,60.3,,5.1,,26.2,49.7,,7.0,-111.0,-107.0,,,,-74.0,-80.7,,-135.9,,-114.8,-91.3,,-134.0,True,,,,True,True,,False,,False,True,,False
51185,129,195.0,375.0,,,,123.0,233.7,,93.9,,63.1,118.2,,484.0,66.0,246.0,,,,-6.0,104.7,,-35.1,,-65.9,-10.8,,355.0,False,,,,True,False,,True,,True,True,,False
51187,40,70.0,90.0,,,,67.0,95.7,,14.4,,170.0,37.8,,64.0,30.0,50.0,,,,27.0,55.7,,-25.6,,130.0,-2.2,,24.0,False,,,,True,False,,True,,False,True,,True
51191,257,225.0,242.0,,,,224.0,348.5,,37.5,,95.9,170.8,,272.0,-32.0,-15.0,,,,-33.0,91.5,,-219.5,,-161.1,-86.2,,15.0,True,,,,False,False,,False,,False,False,,True
51193,55,15.0,0.0,,,,46.0,48.7,,1.2,,25.6,21.2,,3.0,-40.0,-55.0,,,,-9.0,-6.3,,-53.8,,-29.4,-33.8,,-52.0,False,,,,True,True,,False,,True,True,,False
51195,130,250.0,249.0,,,,179.0,423.7,,55.4,,50.9,657.9,,134.0,120.0,119.0,,,,49.0,293.7,,-74.6,,-79.1,527.9,,4.0,True,,,,True,False,,True,,True,False,,True
51197,100,60.0,51.0,,,,90.0,133.0,,19.1,,67.1,63.1,,87.0,-40.0,-49.0,,,,-10.0,33.0,,-80.9,,-32.9,-36.9,,-13.0,False,,,,True,True,,False,,True,True,,True
51199,121,115.0,52.0,,,,149.0,250.6,,21.3,,67.5,92.8,,76.0,-6.0,-69.0,,,,28.0,129.6,,-99.7,,-53.5,-28.2,,-45.0,False,,,,False,False,,False,,False,False,,False
51510,566,780.0,811.0,,,,597.0,747.2,,251.8,,745.8,942.1,,829.0,214.0,245.0,,,,31.0,181.2,,-314.2,,179.8,376.1,,263.0,False,,,,True,True,,False,,True,False,,False
51520,82,65.0,127.0,,,,85.0,140.9,,1.3,,5.9,,,35.0,-17.0,45.0,,,,3.0,58.9,,-80.7,,-76.1,,,-47.0,False,,,,True,False,,False,,False,,,False
51530,10,30.0,66.0,,,,6.0,32.4,,3.6,,6.3,41.1,,7.0,20.0,56.0,,,,-4.0,22.4,,-6.4,,-3.7,31.1,,-3.0,False,,,,True,False,,True,,True,False,,True
51540,602,130.0,73.0,,,,98.0,179.3,,88.2,,125.4,113.0,,102.0,-472.0,-529.0,,,,-504.0,-422.7,,-513.8,,-476.6,-489.0,,-500.0,False,,,,False,True,,False,,False,False,,False
51550,834,1325.0,860.0,,,,712.0,1664.6,,1083.9,,710.6,1146.8,,824.0,491.0,26.0,,,,-122.0,830.6,,249.9,,-123.4,312.8,,-10.0,True,,,,True,False,,True,,True,True,,True
51570,47,40.0,35.0,,,,38.0,73.2,,8.7,,39.5,45.9,,22.0,-7.0,-12.0,,,,-9.0,26.2,,-38.3,,-7.5,-1.1,,-25.0,False,,,,False,False,,False,,False,True,,False
51580,13,30.0,,,,,1.0,9.2,,0.5,,2.6,,,127.0,17.0,,,,,-12.0,-3.8,,-12.5,,-10.4,,,114.0,,,,,True,True,,True,,True,,,False
51590,334,420.0,605.0,,,,245.0,361.9,,195.3,,290.2,389.4,,369.0,86.0,271.0,,,,-89.0,27.9,,-138.7,,-43.8,55.4,,35.0,False,,,,False,True,,False,,True,True,,True
51595,48,95.0,110.0,,,,30.0,32.6,,34.4,,107.7,38.7,,33.0,47.0,62.0,,,,-18.0,-15.4,,-13.6,,59.7,-9.3,,-15.0,False,,,,True,True,,True,,False,True,,True
51600,34,40.0,173.0,,,,47.0,57.2,,1.2,,10.5,85.4,,70.0,6.0,139.0,,,,13.0,23.2,,-32.8,,-23.5,51.4,,36.0,False,,,,False,False,,False,,False,False,,False
51610,8,10.0,0.0,,,,28.0,10.1,,2.4,,15.9,3.2,,1.0,2.0,-8.0,,,,20.0,2.1,,-5.6,,7.9,-4.8,,-7.0,False,,,,False,False,,False,,False,False,,False
51620,160,250.0,216.0,,,,40.0,89.9,,61.8,,287.9,214.9,,66.0,90.0,56.0,,,,-120.0,-70.1,,-98.2,,127.9,54.9,,-94.0,True,,,,False,True,,False,,False,True,,False
51630,97,105.0,29.0,,,,86.0,107.2,,27.6,,89.1,45.0,,54.0,8.0,-68.0,,,,-11.0,10.2,,-69.4,,-7.9,-52.0,,-43.0,False,,,,False,False,,False,,True,False,,False
51640,25,185.0,35.0,,,,66.0,22.4,,79.5,,4.8,90.5,,0.0,160.0,10.0,,,,41.0,-2.6,,54.5,,-20.2,65.5,,-25.0,True,,,,True,True,,True,,True,True,,True
51650,372,580.0,734.0,,,,451.0,988.8,,521.1,,240.3,363.6,,415.0,208.0,362.0,,,,79.0,616.8,,149.1,,-131.7,-8.4,,43.0,False,,,,True,False,,True,,True,True,,True
51660,1484,155.0,234.0,,,,194.0,134.0,,48.8,,108.6,131.7,,271.0,-1329.0,-1250.0,,,,-1290.0,-1350.0,,-1435.2,,-1375.4,-1352.3,,-1213.0,True,,,,True,False,,False,,False,False,,True
51670,78,140.0,351.0,,,,83.0,91.6,,24.4,,72.6,96.5,,176.0,62.0,273.0,,,,5.0,13.6,,-53.6,,-5.4,18.5,,98.0,False,,,,True,True,,True,,True,True,,False
51678,38,30.0,,,,,6.0,24.6,,2.6,,5.4,26.2,,55.0,-8.0,,,,,-32.0,-13.4,,-35.4,,-32.6,-11.8,,17.0,,,,,False,False,,False,,False,False,,False
51680,567,525.0,415.0,,,,301.0,671.9,,486.9,,201.6,1947.2,,312.0,-42.0,-152.0,,,,-266.0,104.9,,-80.1,,-365.4,1380.2,,-255.0,False,,,,False,False,,False,,False,False,,False
51683,172,255.0,354.0,,,,200.0,174.8,,42.9,,203.9,215.4,,102.0,83.0,182.0,,,,28.0,2.8,,-129.1,,31.9,43.4,,-70.0,False,,,,True,True,,False,,True,True,,True
51685,61,105.0,136.0,,,,79.0,60.1,,10.4,,42.9,90.9,,58.0,44.0,75.0,,,,18.0,-0.9,,-50.6,,-18.1,29.9,,-3.0,False,,,,True,True,,False,,True,True,,True
51690,106,180.0,170.0,,,,75.0,160.9,,,,100.6,272.9,,74.0,74.0,64.0,,,,-31.0,54.9,,,,-5.4,166.9,,-32.0,True,,,,True,True,,,,True,False,,True
51700,610,755.0,802.0,,,,681.0,1127.9,,659.8,,330.7,496.0,,688.0,145.0,192.0,,,,71.0,517.9,,49.8,,-279.3,-114.0,,78.0,False,,,,True,False,,True,,False,True,,True
51710,658,1100.0,1271.0,,,,1081.0,1338.0,,583.7,,45.1,953.0,,767.0,442.0,613.0,,,,423.0,680.0,,-74.3,,-612.9,295.0,,109.0,False,,,,True,False,,True,,False,True,,True
