,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
37187,273,300.0,,311.0,,272.0,278.0,,,,,219.7,298.1,,,268.0,239.9,184.3,,551.5,283.5,,,,205.0,279.6,,,,,,,,,,406.1,221.3,27.0,,38.0,,-1.0,5.0,,,,,-53.3,25.1,,,-5.0,-33.1,-88.7,,278.5,10.5,,,,-68.0,6.6,,,,,,,,,,133.1,-51.7,,False,,True,True,,,,,False,True,,,True,False,False,,False,True,,,,False,True,,,,,,,,,,False,False
37189,597,576.0,,526.7,,632.0,162.0,,,,,846.8,859.7,,,1229.0,795.4,730.3,,503.0,651.6,,,,473.0,887.9,,,,,,,,,,745.6,656.1,-21.0,,-70.3,,35.0,-435.0,,,,,249.8,262.7,,,632.0,198.4,133.3,,-94.0,54.6,,,,-124.0,290.9,,,,,,,,,,148.6,59.1,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,False
37191,1521,1528.0,,1602.0,,1488.0,970.0,,,,,2096.6,1936.0,,,3336.0,1138.1,1461.0,,1454.0,1420.2,,,,1505.0,2142.8,,,,,,884.9,,,,2744.1,1311.6,7.0,,81.0,,-33.0,-551.0,,,,,575.6,415.0,,,1815.0,-382.9,-60.0,,-67.0,-100.8,,,,-16.0,621.8,,,,,,-636.1,,,,1223.1,-209.4,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,False,,,,False,False
37193,1005,1336.0,,1341.2,,1306.0,828.0,,,,,1309.6,1605.0,,,1799.0,1311.4,965.9,,1232.0,1297.5,,,,1106.0,1768.7,,,,,,852.2,,,,1767.3,1316.4,331.0,,336.2,,301.0,-177.0,,,,,304.6,600.0,,,794.0,306.4,-39.1,,227.0,292.5,,,,101.0,763.7,,,,,,-152.8,,,,762.3,311.4,,False,,True,True,,,,,True,False,,,False,True,True,,True,True,,,,True,False,,,,,,True,,,,False,True
37195,1229,2148.0,,2154.9,,1978.0,3926.0,,,,,1992.8,2140.6,,,1964.0,2979.6,1343.5,,1660.0,1709.8,,,,1599.0,2031.8,,,,,,1210.4,,,,2929.8,1840.3,919.0,,925.9,,749.0,2697.0,,,,,763.8,911.6,,,735.0,1750.6,114.5,,431.0,480.8,,,,370.0,802.8,,,,,,-18.6,,,,1700.8,611.3,,False,,True,False,,,,,True,True,,,True,False,True,,True,True,,,,True,True,,,,,,True,,,,False,True
37197,519,792.0,,749.5,,753.0,375.0,,,,,844.4,962.2,,,884.0,1123.2,511.0,,675.0,697.2,,,,692.0,929.3,,,,,,368.5,,,,950.0,794.5,273.0,,230.5,,234.0,-144.0,,,,,325.4,443.2,,,365.0,604.2,-8.0,,156.0,178.2,,,,173.0,410.3,,,,,,-150.5,,,,431.0,275.5,,True,,True,True,,,,,False,False,,,False,False,True,,True,True,,,,True,False,,,,,,True,,,,False,False
37199,186,312.0,,301.6,,287.0,516.0,,,,,320.2,441.2,,,360.0,258.5,177.2,,67.0,215.5,,,,269.0,277.1,,,,,,,,,,355.5,303.7,126.0,,115.6,,101.0,330.0,,,,,134.2,255.2,,,174.0,72.5,-8.8,,-119.0,29.5,,,,83.0,91.1,,,,,,,,,,169.5,117.7,,True,,True,False,,,,,False,False,,,False,True,True,,True,True,,,,True,True,,,,,,,,,,False,True
38001,38,104.0,,113.1,,50.0,17.0,,,,,21.7,99.7,,,38.0,266.0,51.3,,44.0,77.9,,,,57.0,25.3,,,,,,,,,,121.0,,66.0,,75.1,,12.0,-21.0,,,,,-16.3,61.7,,,0.0,228.0,13.3,,6.0,39.9,,,,19.0,-12.7,,,,,,,,,,83.0,,,False,,True,True,,,,,True,True,,,True,False,True,,True,True,,,,True,True,,,,,,,,,,False,
38003,12,0.0,,15.8,,30.0,7.0,,,,,94.3,129.9,,,59.0,13.9,31.8,,8.0,35.8,,,,94.0,68.5,,,,,,,,,,29.9,129.3,-12.0,,3.8,,18.0,-5.0,,,,,82.3,117.9,,,47.0,1.9,19.8,,-4.0,23.8,,,,82.0,56.5,,,,,,,,,,17.9,117.3,,True,,False,True,,,,,False,False,,,False,True,False,,True,False,,,,False,False,,,,,,,,,,False,False
38005,12,40.0,,40.2,,35.0,6.0,,,,,92.7,87.5,,,24.0,2.0,49.0,,6.0,41.0,,,,83.0,73.7,,,,,,,,,,42.2,33.1,28.0,,28.2,,23.0,-6.0,,,,,80.7,75.5,,,12.0,-10.0,37.0,,-6.0,29.0,,,,71.0,61.7,,,,,,,,,,30.2,21.1,,False,,True,True,,,,,False,False,,,True,True,False,,True,False,,,,False,False,,,,,,,,,,False,True
38007,1,8.0,,8.6,,6.0,0.0,,,,,3.2,15.3,,,18.0,11.7,7.8,,4.0,2.4,,,,10.0,6.0,,,,,,,,,,8.5,,7.0,,7.6,,5.0,-1.0,,,,,2.2,14.3,,,17.0,10.7,6.8,,3.0,1.4,,,,9.0,5.0,,,,,,,,,,7.5,,,False,,True,True,,,,,True,False,,,False,False,True,,True,True,,,,False,True,,,,,,,,,,False,
38009,38,20.0,,20.4,,20.0,0.0,,,,,52.1,69.3,,,77.0,1.8,21.2,,0.0,17.4,,,,63.0,24.5,,,,,,,,,,30.2,33.0,-18.0,,-17.6,,-18.0,-38.0,,,,,14.1,31.3,,,39.0,-36.2,-16.8,,-38.0,-20.6,,,,25.0,-13.5,,,,,,,,,,-7.8,-5.0,,True,,False,False,,,,,True,False,,,False,False,True,,False,False,,,,False,True,,,,,,,,,,True,True
38011,43,76.0,,81.6,,52.0,,,,,,40.8,80.3,,,52.0,31.0,22.8,,16.0,39.2,,,,53.0,22.6,,,,,,,,,,77.3,56.4,33.0,,38.6,,9.0,,,,,,-2.2,37.3,,,9.0,-12.0,-20.2,,-27.0,-3.8,,,,10.0,-20.4,,,,,,,,,,34.3,13.4,,False,,True,,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,False,True
38013,15,16.0,,13.0,,12.0,0.0,,,,,18.5,32.3,,,39.0,0.1,6.7,,12.0,5.5,,,,26.0,11.4,,,,,,,,,,15.7,32.1,1.0,,-2.0,,-3.0,-15.0,,,,,3.5,17.3,,,24.0,-14.9,-8.3,,-3.0,-9.5,,,,11.0,-3.6,,,,,,,,,,0.7,17.1,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,True,False
38015,463,552.0,,534.6,,575.0,471.0,,,,,935.5,1062.5,,,1078.0,84.3,534.4,,477.5,555.7,,,,1267.0,725.4,,,,,,913.5,,,,463.0,1025.6,89.0,,71.6,,112.0,8.0,,,,,472.5,599.5,,,615.0,-378.7,71.4,,14.5,92.7,,,,804.0,262.4,,,,,,450.5,,,,-0.0,562.6,,True,,False,True,,,,,False,False,,,False,False,True,,True,False,,,,False,False,,,,,,False,,,,True,False
38017,524,1036.0,,976.7,,953.0,930.0,,,,,1297.2,1878.2,,611.3,1346.0,213.4,1105.5,,665.0,872.3,,,,1770.0,1294.6,,,,,,958.5,570.0,,,1191.7,1185.0,512.0,,452.7,,429.0,406.0,,,,,773.2,1354.2,,87.3,822.0,-310.6,581.5,,141.0,348.3,,,,1246.0,770.6,,,,,,434.5,46.0,,,667.7,661.0,,True,,True,True,,,,,False,False,,True,False,True,False,,True,True,,,,False,False,,,,,,True,True,,,False,False
38019,4,8.0,,6.6,,8.0,0.0,,,,,35.3,39.4,,,27.0,1.4,9.6,,9.0,4.8,,,,38.0,11.6,,,,,,,,,,10.5,,4.0,,2.6,,4.0,-4.0,,,,,31.3,35.4,,,23.0,-2.6,5.6,,5.0,0.8,,,,34.0,7.6,,,,,,,,,,6.5,,,True,,False,False,,,,,False,False,,,False,True,False,,False,True,,,,False,False,,,,,,,,,,False,
38021,21,20.0,,21.9,,23.0,6.0,,,,,65.4,68.8,,,33.0,3.0,50.5,,3.0,31.4,,,,63.0,18.5,,,,,,,,,,50.0,,-1.0,,0.9,,2.0,-15.0,,,,,44.4,47.8,,,12.0,-18.0,29.5,,-18.0,10.4,,,,42.0,-2.5,,,,,,,,,,29.0,,,True,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,
38023,3,4.0,,0.0,,11.0,0.0,,,,,12.8,21.6,,,33.0,178.5,5.9,,11.0,4.6,,,,23.0,7.0,,,,,,,,,,12.2,13.6,1.0,,-3.0,,8.0,-3.0,,,,,9.8,18.6,,,30.0,175.5,2.9,,8.0,1.6,,,,20.0,4.0,,,,,,,,,,9.2,10.6,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,False
38025,5,0.0,,4.1,,8.0,0.0,,,,,34.6,35.1,,,34.0,2.6,11.3,,15.0,5.3,,,,33.0,14.6,,,,,,,,,,7.8,10.2,-5.0,,-0.9,,3.0,-5.0,,,,,29.6,30.1,,,29.0,-2.4,6.3,,10.0,0.3,,,,28.0,9.6,,,,,,,,,,2.8,5.2,,True,,True,False,,,,,False,False,,,False,True,False,,False,True,,,,False,False,,,,,,,,,,True,False
38027,36,16.0,,19.0,,15.0,0.0,,,,,38.4,26.6,,,12.0,0.5,15.2,,21.0,15.1,,,,30.0,11.2,,,,,,,,,,19.0,36.8,-20.0,,-17.0,,-21.0,-36.0,,,,,2.4,-9.4,,,-24.0,-35.5,-20.8,,-15.0,-20.9,,,,-6.0,-24.8,,,,,,,,,,-17.0,0.8,,True,,False,False,,,,,True,True,,,False,False,False,,True,False,,,,True,False,,,,,,,,,,True,True
38029,4,12.0,,12.6,,25.0,0.0,,,,,39.5,40.5,,,24.0,30.4,24.8,,14.0,37.4,,,,43.0,28.7,,,,,,,,,,39.1,161.4,8.0,,8.6,,21.0,-4.0,,,,,35.5,36.5,,,20.0,26.4,20.8,,10.0,33.4,,,,39.0,24.7,,,,,,,,,,35.1,157.4,,False,,False,True,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,False
38031,15,12.0,,15.6,,18.0,0.0,,,,,39.6,42.5,,,20.0,2.4,4.5,,1.0,21.2,,,,40.0,35.0,,,,,,,,,,19.3,22.1,-3.0,,0.6,,3.0,-15.0,,,,,24.6,27.5,,,5.0,-12.6,-10.5,,-14.0,6.2,,,,25.0,20.0,,,,,,,,,,4.3,7.1,,True,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,False
38033,5,104.0,,102.6,,49.0,,,,,,27.8,84.3,,,27.0,20.3,52.6,,105.0,55.7,,,,50.0,17.3,,,,,,,,,,111.7,,99.0,,97.6,,44.0,,,,,,22.8,79.3,,,22.0,15.3,47.6,,100.0,50.7,,,,45.0,12.3,,,,,,,,,,106.7,,,True,,True,,,,,,True,True,,,True,True,True,,False,True,,,,True,True,,,,,,,,,,False,
38035,240,364.0,,353.4,,404.0,466.0,,,,,619.6,791.6,,,549.0,88.0,395.6,,333.0,330.5,,,,752.0,349.4,,,,,,492.4,,,,440.6,496.6,124.0,,113.4,,164.0,226.0,,,,,379.6,551.6,,,309.0,-152.0,155.6,,93.0,90.5,,,,512.0,109.4,,,,,,252.4,,,,200.6,256.6,,True,,False,False,,,,,False,False,,,False,False,False,,True,True,,,,False,True,,,,,,False,,,,False,False
38037,6,0.0,,0.0,,7.0,0.0,,,,,14.9,21.1,,,21.0,127.1,5.4,,9.0,5.3,,,,17.0,9.2,,,,,,,,,,6.7,12.9,-6.0,,-6.0,,1.0,-6.0,,,,,8.9,15.1,,,15.0,121.1,-0.6,,3.0,-0.7,,,,11.0,3.2,,,,,,,,,,0.7,6.9,,False,,True,False,,,,,False,False,,,False,False,True,,True,True,,,,False,True,,,,,,,,,,True,False
38039,1,0.0,,0.0,,6.0,0.0,,,,,28.2,24.0,,,11.0,0.6,8.0,,1.0,9.1,,,,21.0,20.5,,,,,,,,,,5.5,6.4,-1.0,,-1.0,,5.0,-1.0,,,,,27.2,23.0,,,10.0,-0.4,7.0,,0.0,8.1,,,,20.0,19.5,,,,,,,,,,4.5,5.4,,False,,False,False,,,,,False,False,,,False,True,False,,True,False,,,,False,False,,,,,,,,,,False,False
38041,17,8.0,,6.2,,8.0,0.0,,,,,22.6,31.4,,,25.0,10.1,5.9,,11.5,5.6,,,,25.0,7.2,,,,,,,,,,8.6,,-9.0,,-10.8,,-9.0,-17.0,,,,,5.6,14.4,,,8.0,-6.9,-11.1,,-5.5,-11.4,,,,8.0,-9.8,,,,,,,,,,-8.4,,,False,,False,False,,,,,True,False,,,True,True,False,,True,False,,,,True,False,,,,,,,,,,True,
38043,1,8.0,,7.3,,8.0,0.0,,,,,19.0,25.8,,,19.0,2.4,5.1,,11.0,3.3,,,,27.0,16.1,,,,,,,,,,9.3,,7.0,,6.3,,7.0,-1.0,,,,,18.0,24.8,,,18.0,1.4,4.1,,10.0,2.3,,,,26.0,15.1,,,,,,,,,,8.3,,,True,,False,True,,,,,False,False,,,False,True,True,,False,True,,,,False,False,,,,,,,,,,False,
38045,2,8.0,,5.1,,12.0,2.0,,,,,43.6,56.0,,,12.0,12.2,28.0,,9.0,19.7,,,,46.0,32.7,,,,,,,,,,26.7,,6.0,,3.1,,10.0,0.0,,,,,41.6,54.0,,,10.0,10.2,26.0,,7.0,17.7,,,,44.0,30.7,,,,,,,,,,24.7,,,True,,False,True,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,
38047,1,0.0,,0.0,,5.0,0.0,,,,,24.1,20.0,,,20.0,1.7,7.4,,16.0,4.1,,,,19.0,9.5,,,,,,,,,,5.2,,-1.0,,-1.0,,4.0,-1.0,,,,,23.1,19.0,,,19.0,0.7,6.4,,15.0,3.1,,,,18.0,8.5,,,,,,,,,,4.2,,,False,,False,False,,,,,False,False,,,False,True,False,,False,False,,,,False,False,,,,,,,,,,False,
38049,19,12.0,,10.3,,16.0,0.0,,,,,44.1,72.8,,,29.0,25.0,17.6,,0.0,16.9,,,,62.0,23.8,,,,,,,,,,23.3,24.8,-7.0,,-8.7,,-3.0,-19.0,,,,,25.1,53.8,,,10.0,6.0,-1.4,,-19.0,-2.1,,,,43.0,4.8,,,,,,,,,,4.3,5.8,,False,,True,False,,,,,False,False,,,False,True,True,,False,True,,,,False,True,,,,,,,,,,True,True
38051,4,0.0,,0.0,,10.0,0.0,,,,,31.1,31.1,,,29.0,3.5,9.0,,16.0,6.3,,,,27.0,24.5,,,,,,,,,,17.8,18.3,-4.0,,-4.0,,6.0,-4.0,,,,,27.1,27.1,,,25.0,-0.5,5.0,,12.0,2.3,,,,23.0,20.5,,,,,,,,,,13.8,14.3,,False,,False,False,,,,,False,False,,,False,True,False,,False,True,,,,False,False,,,,,,,,,,False,False
38053,57,88.0,,85.8,,92.0,0.0,,,,,108.7,169.9,,,176.0,170.7,59.0,,77.0,101.1,,,,138.0,76.0,,,,,,,,,,110.5,78.1,31.0,,28.8,,35.0,-57.0,,,,,51.7,112.9,,,119.0,113.7,2.0,,20.0,44.1,,,,81.0,19.0,,,,,,,,,,53.5,21.1,,True,,False,False,,,,,False,False,,,False,False,True,,True,False,,,,False,True,,,,,,,,,,False,True
38055,50,28.0,,28.7,,34.0,,,,,,89.1,105.4,,,90.0,9.0,28.1,,17.0,34.3,,,,95.0,46.5,,,,,,,,,,32.9,43.4,-22.0,,-21.3,,-16.0,,,,,,39.1,55.4,,,40.0,-41.0,-21.9,,-33.0,-15.7,,,,45.0,-3.5,,,,,,,,,,-17.1,-6.6,,True,,True,,,,,,False,False,,,False,False,True,,False,True,,,,False,True,,,,,,,,,,True,True
38057,28,20.0,,18.7,,21.0,4.0,,,,,88.0,93.2,,,40.0,7.5,31.7,,1.0,23.2,,,,82.0,33.4,,,,,,,,,,33.7,47.9,-8.0,,-9.3,,-7.0,-24.0,,,,,60.0,65.2,,,12.0,-20.5,3.7,,-27.0,-4.8,,,,54.0,5.4,,,,,,,,,,5.7,19.9,,False,,True,False,,,,,False,False,,,False,False,True,,False,True,,,,False,True,,,,,,,,,,True,False
38059,122,236.0,,245.6,,236.0,48.0,,,,,378.1,381.4,,,292.0,37.4,195.2,,162.0,212.4,,,,423.0,233.0,,,,,,262.1,,,,267.5,317.2,114.0,,123.6,,114.0,-74.0,,,,,256.1,259.4,,,170.0,-84.6,73.2,,40.0,90.4,,,,301.0,111.0,,,,,,140.1,,,,145.5,195.2,,False,,False,True,,,,,False,False,,,False,True,True,,True,True,,,,False,True,,,,,,False,,,,False,False
38061,35,48.0,,26.2,,48.0,1.0,,,,,111.5,130.6,,,106.0,9.1,56.9,,21.5,45.9,,,,98.0,101.9,,,,,,,,,,71.6,126.0,13.0,,-8.8,,13.0,-34.0,,,,,76.5,95.6,,,71.0,-25.9,21.9,,-13.5,10.9,,,,63.0,66.9,,,,,,,,,,36.6,91.0,,True,,False,False,,,,,False,False,,,False,False,False,,False,True,,,,False,False,,,,,,,,,,False,False
38063,7,48.0,,49.4,,38.0,0.0,,,,,41.1,65.4,,,8.0,5.6,28.0,,15.0,38.8,,,,53.0,42.1,,,,,,,,,,67.0,39.8,41.0,,42.4,,31.0,-7.0,,,,,34.1,58.4,,,1.0,-1.4,21.0,,8.0,31.8,,,,46.0,35.1,,,,,,,,,,60.0,32.8,,False,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,False,True,,,,,,,,,,False,True
38065,4,0.0,,0.9,,1.0,0.0,,,,,13.4,14.7,,,18.0,0.0,2.7,,8.0,1.0,,,,20.0,4.6,,,,,,,,,,2.6,,-4.0,,-3.1,,-3.0,-4.0,,,,,9.4,10.7,,,14.0,-4.0,-1.3,,4.0,-3.0,,,,16.0,0.6,,,,,,,,,,-1.4,,,True,,True,False,,,,,False,False,,,False,True,True,,False,True,,,,False,True,,,,,,,,,,True,
38067,23,28.0,,33.2,,31.0,,,,,,55.3,76.5,,,39.0,28.0,19.6,,20.0,22.7,,,,67.0,32.9,,,,,,,,,,43.4,52.4,5.0,,10.2,,8.0,,,,,,32.3,53.5,,,16.0,5.0,-3.4,,-3.0,-0.3,,,,44.0,9.9,,,,,,,,,,20.4,29.4,,False,,False,,,,,,False,False,,,False,False,True,,True,True,,,,False,False,,,,,,,,,,False,False
38069,10,20.0,,14.6,,19.0,0.0,,,,,43.2,47.8,,,20.0,1.0,15.5,,10.0,18.6,,,,46.0,15.8,,,,,,,,,,29.8,29.2,10.0,,4.6,,9.0,-10.0,,,,,33.2,37.8,,,10.0,-9.0,5.5,,0.0,8.6,,,,36.0,5.8,,,,,,,,,,19.8,19.2,,True,,True,False,,,,,False,False,,,False,True,True,,True,True,,,,False,True,,,,,,,,,,False,False
38071,55,120.0,,116.3,,87.0,18.0,,,,,138.3,197.8,,,85.0,13.1,78.7,,36.0,83.9,,,,164.0,93.6,,,,,,,,,,103.2,110.3,65.0,,61.3,,32.0,-37.0,,,,,83.3,142.8,,,30.0,-41.9,23.7,,-19.0,28.9,,,,109.0,38.6,,,,,,,,,,48.2,55.3,,True,,True,True,,,,,False,False,,,True,True,True,,True,True,,,,False,True,,,,,,,,,,True,True
38073,21,20.0,,18.5,,27.0,0.0,,,,,51.6,78.2,,,39.0,19.7,41.5,,0.0,29.0,,,,66.0,42.3,,,,,,,,,,42.3,58.6,-1.0,,-2.5,,6.0,-21.0,,,,,30.6,57.2,,,18.0,-1.3,20.5,,-21.0,8.0,,,,45.0,21.3,,,,,,,,,,21.3,37.6,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,False
38075,20,4.0,,1.4,,7.0,0.0,,,,,22.0,30.4,,,49.0,0.6,4.8,,12.0,6.8,,,,24.0,12.3,,,,,,,,,,9.0,24.3,-16.0,,-18.6,,-13.0,-20.0,,,,,2.0,10.4,,,29.0,-19.4,-15.2,,-8.0,-13.2,,,,4.0,-7.7,,,,,,,,,,-11.0,4.3,,False,,True,False,,,,,True,True,,,False,False,True,,True,True,,,,True,True,,,,,,,,,,True,True
38077,101,92.0,,90.1,,98.0,18.0,,,,,160.9,238.2,,,102.0,19.8,92.2,,67.0,104.8,,,,189.0,99.3,,,,,,,,,,130.3,131.8,-9.0,,-10.9,,-3.0,-83.0,,,,,59.9,137.2,,,1.0,-81.2,-8.8,,-34.0,3.8,,,,88.0,-1.7,,,,,,,,,,29.3,30.8,,False,,True,False,,,,,False,False,,,True,False,True,,False,True,,,,False,True,,,,,,,,,,False,False
38079,63,160.0,,141.6,,138.0,52.0,,,,,186.3,261.5,,,85.0,62.0,151.2,,44.5,114.9,,,,205.0,202.6,,,,,,,,,,225.6,151.9,97.0,,78.6,,75.0,-11.0,,,,,123.3,198.5,,,22.0,-1.0,88.2,,-18.5,51.9,,,,142.0,139.6,,,,,,,,,,162.6,88.9,,True,,True,True,,,,,False,False,,,True,True,True,,True,True,,,,False,False,,,,,,,,,,False,True
38081,12,8.0,,10.1,,11.0,0.0,,,,,30.3,40.0,,,19.0,1.2,8.3,,20.0,6.8,,,,41.0,23.6,,,,,,,,,,10.9,17.5,-4.0,,-1.9,,-1.0,-12.0,,,,,18.3,28.0,,,7.0,-10.8,-3.7,,8.0,-5.2,,,,29.0,11.6,,,,,,,,,,-1.1,5.5,,True,,True,False,,,,,False,False,,,False,False,True,,False,False,,,,False,False,,,,,,,,,,True,False
38083,3,0.0,,0.5,,4.0,0.0,,,,,8.6,11.8,,,8.0,19.1,2.6,,4.0,0.9,,,,10.0,2.6,,,,,,,,,,4.1,,-3.0,,-2.5,,1.0,-3.0,,,,,5.6,8.8,,,5.0,16.1,-0.4,,1.0,-2.1,,,,7.0,-0.4,,,,,,,,,,1.1,,,True,,True,False,,,,,False,False,,,False,False,True,,True,True,,,,False,True,,,,,,,,,,True,
38085,11,40.0,,50.7,,40.0,0.0,,,,,54.9,74.0,,,12.0,26.3,26.0,,18.0,37.8,,,,57.0,57.3,,,,,,,,,,53.0,62.0,29.0,,39.7,,29.0,-11.0,,,,,43.9,63.0,,,1.0,15.3,15.0,,7.0,26.8,,,,46.0,46.3,,,,,,,,,,42.0,51.0,,False,,False,True,,,,,False,False,,,True,True,True,,True,True,,,,False,False,,,,,,,,,,False,False
38087,0,0.0,,0.9,,1.0,0.0,,,,,1.5,5.0,,,18.0,0.3,2.5,,4.0,0.1,,,,5.0,4.3,,,,,,,,,,2.3,,0.0,,0.9,,1.0,0.0,,,,,1.5,5.0,,,18.0,0.3,2.5,,4.0,0.1,,,,5.0,4.3,,,,,,,,,,2.3,,,False,,False,True,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,
38089,119,144.0,,146.8,,149.0,61.0,,,,,359.9,350.7,,,459.0,40.7,208.8,,75.0,140.4,,,,351.0,242.9,,,,,,123.5,,,,215.7,648.9,25.0,,27.8,,30.0,-58.0,,,,,240.9,231.7,,,340.0,-78.3,89.8,,-44.0,21.4,,,,232.0,123.9,,,,,,4.5,,,,96.7,529.9,,False,,False,False,,,,,False,False,,,False,False,False,,False,True,,,,False,False,,,,,,True,,,,False,False
38091,7,0.0,,0.0,,4.0,0.0,,,,,14.9,17.8,,,14.0,0.3,3.6,,17.0,5.3,,,,16.0,7.3,,,,,,,,,,3.0,0.8,-7.0,,-7.0,,-3.0,-7.0,,,,,7.9,10.8,,,7.0,-6.7,-3.4,,10.0,-1.7,,,,9.0,0.3,,,,,,,,,,-4.0,-6.2,,False,,True,False,,,,,False,False,,,False,True,True,,False,True,,,,False,True,,,,,,,,,,True,True
38093,56,64.0,,45.6,,89.0,24.0,,,,,239.8,232.8,,,144.0,8.4,217.8,,0.0,86.8,,,,237.0,150.5,,,,,,425.2,,,,86.4,177.4,8.0,,-10.4,,33.0,-32.0,,,,,183.8,176.8,,,88.0,-47.6,161.8,,-56.0,30.8,,,,181.0,94.5,,,,,,369.2,,,,30.4,121.4,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,False,,,,False,False
38095,11,32.0,,30.2,,28.0,,,,,,28.3,39.3,,,30.0,1.4,17.4,,21.0,29.1,,,,30.0,7.6,,,,,,,,,,32.1,,21.0,,19.2,,17.0,,,,,,17.3,28.3,,,19.0,-9.6,6.4,,10.0,18.1,,,,19.0,-3.4,,,,,,,,,,21.1,,,True,,True,,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,False,
38097,39,36.0,,43.5,,40.0,5.0,,,,,86.2,106.9,,,48.0,11.3,47.2,,22.0,44.5,,,,93.0,43.9,,,,,,,,,,50.1,54.8,-3.0,,4.5,,1.0,-34.0,,,,,47.2,67.9,,,9.0,-27.7,8.2,,-17.0,5.5,,,,54.0,4.9,,,,,,,,,,11.1,15.8,,False,,True,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,False,False
